pr,reviewer,weight
26611,tniessen,0.010871513037623636
26611,mscdex,0.005922966716490025
26611,jasnell,0.7575049207572964
26611,sam-github,0.5054188230818248
26608,addaleax,0.3166044912947741
26608,gireeshpunathil,0.18967342523381267
26608,Trott,1.012222068411401
26608,richardlau,1.0116484429299342
26605,joyeecheung,0.3169000697152832
26605,addaleax,0.31686108173880495
26604,addaleax,1.0141731181429567
26604,koh110,1.0141595746751102
26604,cjihrig,1.0141516503481773
26604,Trott,1.0139373744326552
26602,jdalton,1.0140792269992578
26602,joyeecheung,1.0140626538853832
26601,vsemozhetbyt,1.013964418024812
26601,Trott,1.0139526729672885
26599,devsnek,0.7607169874219479
26599,ljharb,0.760937907210856
26599,mmarchini,1.0146452982371437
26599,joyeecheung,1.0146317248226282
26599,antsmartian,1.0144878050004986
26599,BridgeAR,0.019805455912075585
26599,addaleax,0.5070716261937638
26599,targos,1.0141225276586439
26599,mhdawson,1.013836539959028
26599,vsemozhetbyt,1.0121763024195167
26599,ChALkeR,1.008881123827707
26593,addaleax,0.19014924482184042
26593,joyeecheung,0.5070450218597585
26591,mscdex,1.0144834666899185
26591,BridgeAR,1.008536579164669
26591,ZYSzys,1.008527517489956
26589,vsemozhetbyt,1.0148183539327953
26589,tadjik1,1.0148119292608535
26581,jdalton,1.014327262145602
26581,addaleax,1.0141865157102614
26580,richardlau,1.0152187072503025
26576,mscdex,0.7615322519862107
26576,refack,0.5076752692166009
26576,Himself65,1.0153133834894603
26576,devsnek,1.01529448717756
26576,bnoordhuis,1.0150708446116044
26575,rvagg,0.5068324237141641
26575,Trott,1.0135709195778386
26575,BridgeAR,1.013365216689846
26572,BridgeAR,0.7555250463464211
26572,bnoordhuis,0.7608237005586771
26572,zbjornson,0.1113783330112657
26572,ryzokuken,1.0127739721962223
26572,jasnell,1.0220321598730029
26572,thefourtheye,0.7705047091294197
26570,Trott,1.0154693528441978
26570,refack,1.0154024236417192
26569,Trott,1.0155101733273137
26564,addaleax,1.0148144517806479
26564,gengjiawen,1.0148809706701758
26562,gengjiawen,0.7618991274577038
26562,ZYSzys,1.015979962967212
26562,Trott,1.015979707952193
26562,targos,1.0158199866765125
26562,BridgeAR,1.0157291441274956
26559,Trott,1.0078764995210847
26559,lundibundi,1.2893738704094095
26556,bnoordhuis,1.0158107321557146
26556,BridgeAR,1.0153122527455387
26556,jasnell,0.019823171801720767
26556,vsemozhetbyt,0.06344766899954024
26556,addaleax,1.015459025257648
26556,Flarna,0.11096255340214548
26554,bnoordhuis,0.7612717732416985
26554,tniessen,0.7594291824792723
26554,panva,0.5059866455864105
26554,sam-github,0.1896551240533831
26553,BridgeAR,1.0162571076712403
26553,caiolrm,1.0115058729293513
26553,bnoordhuis,1.0158305304154933
26553,lpinca,0.7617321841413537
26553,vsemozhetbyt,1.0097777894331164
26553,mcollina,0.7570204315226585
26553,addaleax,1.1871944382668402
26552,ZYSzys,1.016207849191567
26552,micheleriva,1.0157403148677249
26549,joyeecheung,1.0164168031864986
26545,BridgeAR,1.0162613968808614
26545,Himself65,1.016140540687771
26544,ZYSzys,1.0116550176060268
26544,vsemozhetbyt,0.19025548195879116
26544,BridgeAR,1.0160188364946712
26544,addaleax,0.019715613949445463
26544,joyeecheung,0.019766735518834438
26541,BridgeAR,1.0155133548261284
26541,jkrems,1.0153976943966876
26541,jasnell,0.5074647844075015
26541,joyeecheung,0.7612222742531333
26540,mcollina,0.5083231226205349
26540,addaleax,0.3176963387272623
26540,jasnell,0.7612044175860546
26540,vdeturckheim,0.0032248590948567514
26540,targos,1.0165270608327415
26540,devsnek,1.0160907685017486
26540,Flarna,1.0132526456491129
26536,vsemozhetbyt,1.0164073541760525
26536,Trott,1.01626461852379
26531,richardlau,1.0171609958503642
26525,gengjiawen,1.0172641229250086
26525,addaleax,0.3176850134442207
26525,gireeshpunathil,0.3176954834096778
26525,joyeecheung,1.0165375882852326
26518,lance,0.7630062782454929
26518,addaleax,1.017329822408746
26518,BridgeAR,0.7615441288463557
26518,Trott,1.0127717407966892
26517,BridgeAR,1.0173464016354097
26517,joyeecheung,1.0156891054694621
26513,addaleax,1.0173562566066046
26513,gengjiawen,0.7629881055619614
26513,joyeecheung,1.0173181613154658
26502,danbev,1.0176881280579593
26502,bnoordhuis,0.5070200056870379
26502,nitsakh,0.03558870809698809
26502,sam-github,1.01362306562272
26502,refack,1.0101422302366696
26501,richardlau,0.7633678527410561
26501,mscdex,1.017829975481723
26501,jasnell,0.0032286522399602056
26501,ronkorving,0.763234700180055
26501,bnoordhuis,1.0175449571453241
26501,mcollina,1.0174268331321954
26501,joyeecheung,1.0169009514303955
26501,addaleax,0.762468969707637
26501,cjihrig,1.016543230061823
26501,vsemozhetbyt,1.0164955500031336
26500,cjihrig,1.0180568475556366
26500,addaleax,1.0176423759249007
26500,tniessen,1.0173070015946741
26498,cjihrig,0.5090292519055925
26498,sam-github,1.0180523993398753
26498,addaleax,1.017951543958063
26497,gengjiawen,1.0173007786848896
26497,addaleax,0.5080967930358888
26497,joyeecheung,0.5078820160922218
26496,mscdex,1.0181182065233203
26496,gengjiawen,1.018107075885342
26495,richardlau,1.0181012172055608
26494,BridgeAR,1.0181290346371072
26494,gengjiawen,1.018128575502761
26494,mscdex,1.0181161242518606
26493,addaleax,1.0181824940175261
26493,gengjiawen,0.7636074315418048
26493,refack,1.0181594458404568
26493,bnoordhuis,0.7635767528988213
26487,gireeshpunathil,0.11136864219264156
26487,addaleax,0.1113668967046916
26487,Trott,0.7636813406235419
26486,Trott,1.0184150210913132
26485,vsemozhetbyt,0.5086458144034496
26485,Fishrock123,1.008901218551798
26485,BridgeAR,1.0088895415219366
26483,vsemozhetbyt,2.1234698287137639e-07
26481,richardlau,1.0187172729801166
26474,addaleax,1.0189287700609293
26473,richardlau,0.7640143370507027
26473,refack,0.5091959158709596
26473,BridgeAR,1.0183393395951814
26473,joyeecheung,1.0180921973654407
26470,gengjiawen,0.7641298056895784
26470,addaleax,1.0189597074389924
26470,mscdex,1.0187691250087245
26468,BridgeAR,0.7640155147672885
26468,joyeecheung,1.0183503970361802
26465,vsemozhetbyt,1.018969682243987
26465,Trott,1.0189569224681405
26465,sam-github,1.0187728424052254
26465,lpinca,1.018762036064191
26462,silverwind,1.0188039645017617
26462,Trott,1.0187961554048923
26461,cjihrig,1.019514257697157
26461,vsemozhetbyt,1.0195103433492085
26460,richardlau,1.0195193473197486
26460,sam-github,1.0194669927136397
26459,bnoordhuis,1.019522901540536
26459,addaleax,1.0195211291675546
26457,bnoordhuis,1.0193283739762908
26457,addaleax,1.0195984340312199
26456,cjihrig,1.0195709368650336
26456,Trott,1.0186702627553026
26456,sam-github,1.0179479759606112
26455,jasnell,1.0195506059315351
26455,tniessen,1.019550008805351
26455,lpinca,1.0195474402189282
26452,bnoordhuis,1.0197191076316674
26452,mscdex,1.0196972915683387
26449,richardlau,1.0198669708460257
26446,richardlau,1.0198745368216091
26446,cjihrig,1.0198301657353825
26445,sam-github,1.014709257956393
26445,nornagon,1.0145591681564867
26439,addaleax,1.0203168599488044
26439,anthony-tuininga,0.7648761189517023
26439,mhdawson,1.020289993122839
26438,sam-github,0.5085845048311582
26438,panva,0.06361242103661893
26438,tniessen,0.11120844381724385
26438,Trott,1.013896283148398
26438,lpinca,0.76040619725256
26434,richardlau,1.0205027274964247
26434,cjihrig,1.0204996821363599
26433,lpinca,1.0192531856129232
26424,thefourtheye,0.7568728145591065
26424,vsemozhetbyt,0.5041375000128675
26424,cclauss,1.0082698587272076
26423,mscdex,1.0206941655857316
26419,richardlau,1.0203098076261468
26418,BridgeAR,0.00014172361128556016
26415,vsemozhetbyt,0.7655167132666021
26415,sam-github,0.7653282708070823
26415,bnoordhuis,1.0195242379307574
26414,richardlau,0.3189679725119393
26414,cjihrig,1.0212640907599315
26414,jasnell,1.0201280849738106
26412,shisama,1.0215132185116682
26412,lpinca,1.0215115091536298
26412,Trott,1.0210115260399286
26408,gengjiawen,0.3190387893538575
26408,mscdex,1.0211730101242342
26408,BridgeAR,0.5103961927829891
26402,jasnell,1.0219482196368601
26400,BridgeAR,1.0210677236551653
26400,ZYSzys,1.0196962316176563
26400,mscdex,1.0183237697114114
26398,refack,1.021957938679698
26394,BridgeAR,1.0211504334145398
26394,Trott,1.0210277523623625
26387,mscdex,1.0226887751566454
26387,bnoordhuis,1.0223205734783423
26387,paroga,1.022225462401106
26384,bnoordhuis,0.7665692593737494
26384,addaleax,0.7641032869780499
26384,joyeecheung,1.0165607698553663
26383,addaleax,0.06386952690452245
26383,gengjiawen,0.7668296047821788
26383,ZYSzys,1.0227424646842407
26383,ChALkeR,0.5113084890581577
26383,cclauss,1.0225783815349343
26383,bcoe,1.0225417067185407
26383,mcollina,1.0224619829812918
26383,BridgeAR,1.0211439164436946
26383,richardlau,1.0197320347469803
26378,richardlau,1.019719056869989
26378,sam-github,1.019703064636616
26377,cjihrig,1.022972248150642
26377,mhdawson,1.0203571875701785
26377,cjbj,1.012962326613231
26376,gireeshpunathil,1.0230195139688034
26376,addaleax,0.7672302547640965
26376,ZYSzys,1.022999309291141
26376,bnoordhuis,1.0229677689479608
26375,vsemozhetbyt,1.0195211864102094
26375,BridgeAR,1.0195007992272551
26375,Trott,1.0192713217494869
26370,cjihrig,1.023525861186405
26370,refack,1.023507126023756
26370,richardlau,1.023492853656651
26370,Trott,1.0234696757565254
26367,refack,0.511581331736234
26367,bnoordhuis,1.0232838528825687
26367,rvagg,1.022813498386429
26356,mcollina,1.0183223276538236
26348,refack,1.0228563087367883
26343,Trott,0.5119134926623587
26343,richardlau,1.0237715768093372
26343,aymen94,1.0237057907024494
26343,refack,1.0237467412073677
26334,devsnek,0.19208788967834278
26334,guybedford,0.0017506483963388578
26334,joyeecheung,0.32017343799330233
26334,ljharb,0.7680736125323298
26334,bmeck,1.0246081821813897
26333,gengjiawen,1.0246813955134932
26327,bnoordhuis,1.019758000476594
26327,sam-github,1.0197513833713678
26326,devsnek,0.3203559093987247
26326,misterdjules,0.11205405185542759
26326,addaleax,1.0236406489006242
26319,bnoordhuis,1.0253730754191375
26319,mscdex,1.0220835693042418
26319,tniessen,1.0230622072458244
26312,Trott,1.0257990204588618
26310,thefourtheye,1.0258815793934117
26310,juanarbol,1.025878775504038
26308,Trott,0.7693256618899549
26308,mukulkhanna,1.025779490334708
26306,gengjiawen,0.32021166858527017
26306,refack,0.7660367731650877
26306,gireeshpunathil,1.0149145779313662
26303,addaleax,1.0261436195074611
26303,pavelfeldman,0.7695743641119561
26298,Trott,1.0262162891284996
26292,vsemozhetbyt,1.027014696226971
26292,targos,1.0269869608638513
26292,Trott,1.0266780223961582
26282,ZYSzys,1.0150863428239543
26282,juanarbol,0.319984740214188
26282,cjihrig,1.027037835060274
26282,BridgeAR,0.7646743958499667
26282,Trott,1.2344207293634346
26280,joyeecheung,0.7699334199091235
26280,refack,0.3206526585215713
26280,addaleax,0.769636132235392
26278,sam-github,1.0262648210888525
26278,tniessen,0.31895414297071667
26278,BridgeAR,1.020256757979417
26278,panva,1.0198214813734259
26277,richardlau,1.027547336569364
26277,cjihrig,1.0271931322322416
26272,bnoordhuis,1.026617922717059
26272,ZYSzys,1.0265683433688781
26272,BridgeAR,1.0197054250631088
26271,gireeshpunathil,0.7711115493292631
26271,bnoordhuis,1.0281373368592284
26271,addaleax,1.0278401253342915
26269,vsemozhetbyt,1.0284997644630614
26269,richardlau,1.028480221164448
26269,mscdex,1.0284243947753287
26269,BridgeAR,1.0281907580333682
26269,addaleax,1.0236870891024445
26267,BridgeAR,1.0230626542978476
26267,addaleax,1.0230572521359815
26266,addaleax,1.028678491959594
26266,jdalton,0.19259430957427814
26266,BridgeAR,0.3209510033233234
26265,cjihrig,1.0286979386138186
26265,richardlau,1.0286961933231145
26262,TimothyGu,1.0254126257959841
26262,BridgeAR,1.0197031404735268
26262,joyeecheung,1.0190961992835008
26261,BridgeAR,0.000939367666909412
26261,wlodzislav,0.005993187001778894
26261,silverwind,1.0158175883623217
26261,Fishrock123,1.0089034132857517
26260,Trott,0.32115066409217174
26260,vsemozhetbyt,1.028561351229768
26260,BridgeAR,1.0238055972968079
26256,joyeecheung,1.0293505732703319
26255,BridgeAR,1.02935118570578
26254,bnoordhuis,1.029391482845153
26254,addaleax,1.0293896167589822
26252,danbev,1.02918912311682
26252,BridgeAR,1.028958545831245
26249,cjihrig,1.0294186228192128
26249,Trott,1.0293964208132764
26248,Trott,0.7720856313557403
26248,targos,1.0290607790814088
26248,BridgeAR,1.028983828172156
26247,addaleax,1.0294700624977475
26247,vsemozhetbyt,1.028745397254495
26247,jasnell,1.0255148785495602
26247,BridgeAR,1.0238077959008431
26246,Trott,1.029506684330255
26245,BridgeAR,0.5146657246842012
26245,targos,1.0291117607928042
26243,bnoordhuis,1.0293888703254612
26243,addaleax,1.023651411800463
26243,jasnell,1.0229073444236292
26241,jdalton,0.11237042843528323
26241,BridgeAR,0.06418494066027998
26241,jasnell,1.0280492634567744
26237,joyeecheung,1.0297055119796372
26237,Trott,1.0297026306308583
26236,bnoordhuis,1.0296522514068231
26236,sam-github,0.7721689900558204
26236,tniessen,1.0295428480528304
26232,vsemozhetbyt,1.0298501066918813
26232,BridgeAR,1.0297447125256562
26232,Trott,1.029503827464481
26228,BridgeAR,1.0297663093614495
26223,vsemozhetbyt,1.0298421364138348
26211,BridgeAR,1.0304736788932287
26210,BridgeAR,1.0154052083373788
26209,addaleax,0.06386204230700272
26209,sam-github,0.0032444935428605037
26209,jasnell,0.3198274895557054
26209,vsemozhetbyt,0.5085701470990969
26207,joyeecheung,1.0298775798989035
26207,addaleax,1.029724578847079
26206,Trott,1.0311774986101154
26200,BridgeAR,0.7726704037931094
26200,panva,0.5149549966541309
26200,tniessen,0.7723017639679008
26200,vsemozhetbyt,1.0296929815215645
26197,BridgeAR,1.0304439006924055
26196,gengjiawen,0.5156527698400253
