pr,commenter,weight
33612,benjamingr,1.0242079237648445
33611,benjamingr,0.767367517268323
33611,nodejs-github-bot,0.06387677186842543
33611,jasnell,1.0198690984574306
33600,devsnek,0.5104020642357447
33600,bnoordhuis,1.025494528047987
33600,nodejs-github-bot,0.7672366222211524
33600,addaleax,0.7644014862508979
33597,nodejs-github-bot,1.0253677610873286
33588,nodejs-github-bot,1.0226836825079686
33588,MylesBorins,0.3196729750314438
33588,BridgeAR,1.0172868163952666
33587,sam-github,1.0264179280484598
33587,nodejs-github-bot,1.0263893740095296
33587,BridgeAR,1.0245063954138478
33587,richardlau,1.0811854686624731
33584,richardlau,1.0248799535791946
33584,AshCripps,1.0217752781573373
33584,nodejs-github-bot,0.035598418974964074
33584,addaleax,1.0163397703688806
33575,addaleax,0.19168193558427613
33575,Qard,0.7667894556507975
33575,ronag,1.0264134963970175
33575,rochdev,1.0264089157977885
33570,gabrielschulhof,1.0263285112405274
33570,nodejs-github-bot,1.027069142975514
33570,mhdawson,1.025874683158539
33563,DerekNonGeneric,0.5100204884744158
33563,ljharb,1.027197107105471
33563,codecov-commenter,1.0196775597434482
33563,nodejs-github-bot,0.1905929180682972
33563,GeoffreyBooth,1.0141504458115147
33561,DerekNonGeneric,1.0277189415226307
33561,GeoffreyBooth,1.0277905938686311
33560,devsnek,0.5122482055348418
33560,benjamingr,1.027855705444835
33560,Qard,0.019971691872121455
33560,mcollina,1.027614513076106
33560,Flarna,1.0229183055169133
33560,AndreasMadsen,1.0238199799822074
33560,quad,1.0241242784796525
33560,targos,1.0186325982596487
33556,benjamingr,0.3210756687961773
33556,jasnell,0.000501609699445123
33556,domenic,0.5137436598427543
33556,nodejs-github-bot,1.0271608542080255
33556,ljharb,1.0271095376785209
33556,bmeck,1.026526234867006
33553,nodejs-github-bot,1.0281298271500747
33553,ashupro,1.022651823553126
33553,dominykas,1.0225328186743718
33553,targos,1.0218203870230274
33553,codebytere,1.0159056943765936
33549,targos,0.11282779001018312
33549,nodejs-github-bot,0.32109123722190436
33549,benjamingr,1.0280923896305585
33549,richardlau,1.023423342851918
33549,bnoordhuis,1.0177773972653794
33549,aduh95,1.089059171451662
33547,BridgeAR,1.024508486313634
33547,Trott,1.0230081882322348
33534,mscdex,1.0289451084429755
33534,aduh95,0.13051424636669573
33534,ljharb,0.6100422978956905
33534,targos,1.2217565458550164
33533,BethGriggs,1.0138602161933683
33533,aduh95,1.008692056715042
33533,ljharb,1.0159867239159917
33533,MylesBorins,0.06315953225654583
33533,nodejs-github-bot,1.0115380860184895
33533,targos,1.0115642679282613
33533,jkrems,1.0115738058904962
33533,richardlau,0.7587517680655644
33527,benjamingr,0.32087902342582814
33527,jasnell,0.006001737636873273
33527,nodejs-github-bot,0.06392263101078022
33527,mcollina,1.0253824688577633
33527,richardlau,1.0202130184258706
33527,targos,1.0201726350528506
33527,mhdawson,1.0200490611279007
33522,jasnell,1.028481547319648
33522,BridgeAR,1.0280192321197203
33519,rexagod,1.007569440036773
33519,jasnell,1.0025771133905161
33518,rexagod,1.0063545585771516
33518,Trott,0.7543094754669105
33518,PoojaDurgad,1.149073021034997
33516,BridgeAR,1.0245567547598606
33516,nodejs-github-bot,1.0191485757451417
33516,addaleax,1.0160812711553862
33516,jorangreef,1.0160788656628001
33515,ronag,0.3204188477554144
33515,mcollina,0.7658126651203165
33515,nodejs-github-bot,1.0066658182601045
33513,benjamingr,1.030369182222461
33513,BridgeAR,1.0279792848421574
33513,aduh95,1.0891332620489285
33511,richard-townsend-arm,1.024791346498919
33511,nodejs-github-bot,1.0246967314861979
33511,BridgeAR,1.0245154188385657
33511,codebytere,1.0069854284790793
33506,nodejs-github-bot,1.0284515032516497
33506,BridgeAR,1.024522630201141
33504,guybedford,0.7714099235848423
33504,jasnell,0.037234728331495305
33504,bengl,0.19214607435044428
33504,targos,1.0308172361429344
33504,devsnek,1.0304915761128677
33504,GeoffreyBooth,1.0300889320806563
33504,mcollina,0.5138432651875505
33504,vdeturckheim,1.0296789842821341
33504,ljharb,1.0267500958521685
33504,andreineculau,1.1361786318932605
33501,jkrems,0.001761126336001611
33501,bmeck,1.028839510659423
33501,devsnek,0.00603783399029607
33501,GeoffreyBooth,1.0286315533841306
33501,guybedford,1.0270374026258016
33500,bcoe,1.0312853908016177
33500,AshCripps,1.029053760949521
33500,sam-github,1.0280826783929184
33491,devsnek,1.031716820427227
33491,bcoe,0.11265762907908078
33491,nodejs-github-bot,0.06434108289149064
33491,BridgeAR,1.0296034266642857
33491,codebytere,1.0088908726400645
33490,rexagod,1.027895482615244
33490,BridgeAR,1.0245590223361698
33490,nodejs-github-bot,1.0197499813653148
33490,codebytere,1.0017836151953008
33486,DerekNonGeneric,1.0298354001563312
33486,BridgeAR,1.0280368257005268
33485,codecov-commenter,1.0277000467823783
33485,DerekNonGeneric,1.0274355151966896
33485,Himself65,1.0273640305067713
33485,nodejs-github-bot,1.0034172020657937
33485,AshCripps,1.0033412248940208
33482,benbucksch,0.19512832860799212
33482,nodejs-github-bot,1.029646141154386
33482,BridgeAR,1.0287942229212321
33482,EEZHI,1.088235726172317
33481,DerekNonGeneric,1.029866003323248
33481,BridgeAR,1.0297096551986067
33476,nodejs-github-bot,0.5160404281882327
33476,GeoffreyBooth,0.7737477491140886
33476,codebytere,1.0005518164667506
33476,MylesBorins,1.0148210890194955
33475,benjamingr,1.0323691863469084
33475,dfabulich,0.01102945178124314
33475,mmarchini,0.11180060414910212
33475,nodejs-github-bot,0.1911333880166329
33475,addaleax,1.0500041707320622
33475,BridgeAR,1.030162944724648
33475,nylen,1.0255533731849693
33475,glasser,1.2336023382712753
33473,juanarbol,1.0325696277458984
33473,dfabulich,0.19342779389678594
33473,devsnek,1.0325614699775445
33473,samceena,1.0325501185173371
33473,zombieleet,1.0317071157874074
33473,BridgeAR,1.0297075770341113
33472,nodejs-github-bot,1.0233257098070516
33472,jasnell,1.0224816128088112
33461,nodejs-github-bot,0.03596000659576712
33461,BridgeAR,0.7712007086610357
33461,benjamingr,1.027492367701559
33461,addaleax,1.0152874045765692
33461,jasnell,1.003305959534613
33453,gabrielschulhof,0.7748615766492432
33453,addaleax,0.7750780990978596
33453,nodejs-github-bot,1.0333092921511051
33453,BridgeAR,1.0296981296104404
33450,nodejs-github-bot,0.7752996473323217
33450,BridgeAR,1.03212929409043
33450,codebytere,1.0085117624051763
33449,devsnek,1.0344017455266037
33449,nodejs-github-bot,0.322000558916827
33449,BridgeAR,0.5150140171406001
33449,codebytere,1.0069627582630936
33442,DerekNonGeneric,0.32312975003436867
33442,BridgeAR,1.0319614516150062
33442,richardlau,1.0339445088284724
33437,targos,0.7679149184240257
33437,devsnek,1.0351401126862216
33437,BridgeAR,1.0262100333349957
33437,nodejs-github-bot,0.1901960915442571
33437,codebytere,1.0728516932860077
33433,richardlau,1.035410373149026
33433,aduh95,0.7873840716391908
33433,BridgeAR,1.0342378626397255
33433,nodejs-github-bot,1.0030335798133618
33433,Trott,1.0462037019384
33433,github-actions[bot],1.089057620542352
33432,addaleax,1.032877712622473
33431,nodejs-github-bot,0.7748018324803532
33431,BridgeAR,1.0296917410904
33424,devsnek,1.0361591217710122
33424,targos,1.0361565559630583
33424,bmeck,0.00601593124817059
33424,jasnell,0.5151421899895233
33424,BridgeAR,1.0354610428659117
33424,nodejs-github-bot,1.0308333839292603
33424,richardlau,1.0331985786554758
33416,guybedford,0.5166086525688951
33416,addaleax,1.0358324693855216
33416,devsnek,0.06425057529796246
33416,GeoffreyBooth,0.32134927982167544
33416,ljharb,0.32176143106990185
33416,coreyfarrell,1.0324554006102244
33416,weswigham,1.0326418703600717
33416,dfabulich,0.7690644941543736
33416,jkrems,1.0253894040249805
33408,devsnek,1.036841400931604
33408,nodejs-github-bot,1.0368412222410988
33405,Trott,1.0332721961511988
33405,jasnell,1.0329287926444257
33405,mcollina,1.0329098200376532
33405,nodejs-github-bot,1.029634583136343
33405,BridgeAR,1.0295694888922837
33399,benjamingr,1.0370613358569736
33399,arcanis,1.0211272561070381
33399,richardlau,1.0370181597311166
33399,cjihrig,1.0370156200149874
33399,nodejs-github-bot,1.0193208287361233
33399,addaleax,1.0513994670758753
33399,BridgeAR,1.0262095679185284
33399,gengjiawen,0.7539170010874534
33395,shackijj,0.1905315846752819
33395,BridgeAR,1.0296603314433757
33395,nodejs-github-bot,0.5018545251987598
33395,jasnell,1.0032992342300306
33394,nodejs-github-bot,0.7777057380024441
33394,targos,1.0355809042230957
33390,nodejs-github-bot,0.19414476674922923
33390,lpinca,1.034790428515148
33390,ronag,1.0335285628011186
33390,codebytere,1.0052704472173357
33387,richardlau,1.0378966348352878
33387,puzpuzpuz,0.011137783838425895
33387,addaleax,0.7782756736367685
33387,benjamingr,0.19443119933192396
33387,bnoordhuis,0.7775160597447652
33387,jasnell,1.0359460027945686
33387,BridgeAR,1.0296642821134727
33386,cjihrig,1.0357486639111528
33386,nodejs-github-bot,1.0322665130150588
33386,BridgeAR,1.0296664395780097
33380,nodejs-github-bot,0.1901548732388272
33380,jasnell,1.0105359849984146
33371,osher,0.5191260918026203
33371,addaleax,1.0385040936749923
33371,nodejs-github-bot,0.5158895501878547
33371,BridgeAR,1.02803167836776
33364,mcollina,0.19467964232185792
33364,SimenB,1.0388271410041192
33364,nodejs-github-bot,1.0376161048341852
33364,targos,1.0386964364775824
33364,devsnek,1.038579903156163
33364,addaleax,1.038500853253075
33364,jasnell,1.0384988750935027
33360,panva,1.0741951562738787
33360,addaleax,0.06379715115028554
33360,tniessen,0.18894932827860317
33360,nodejs-github-bot,0.7547375999135121
33360,jstewmon,1.109744796647987
33354,benjamingr,1.0393860713580123
33354,yashLadha,1.0390436047203322
33354,BridgeAR,1.0296027038943438
33354,nodejs-github-bot,1.0296207931950336
33347,nodejs-github-bot,1.0396466741646948
33347,benjamingr,1.0394200404419014
33347,addaleax,1.0377332172610094
33346,mscdex,0.5194841653184393
33346,0807Jpatel,0.11371273280563685
33346,mcollina,0.7788601824131471
33346,ronag,0.5185187816519203
33346,jasnell,0.7796408246271889
33346,addaleax,1.0393547053879502
33346,benjamingr,0.19444758484116906
33346,Raynos,1.0388297464052232
33338,ghost,1.0401987867581155
33338,rickyes,1.0402085613444583
33338,addaleax,1.0401577723301596
