pr,commenter,weight
18814,trueadm,1.0451692556176446
18814,aweary,1.138713511383856
18814,gaearon,1.1387301287906073
18810,codesandbox[bot],1.045662044130346
18810,sizebot,1.04566064512732
18810,sebmarkbage,1.045658914160042
18808,sizebot,1.0458856288653346
18808,codesandbox[bot],1.0458858138578913
18805,facebook-github-bot,1.0466395366741161
18805,codesandbox[bot],1.0466454227219908
18805,sizebot,1.0466434290485136
18805,sebmarkbage,1.0449580178992046
18803,codesandbox[bot],1.0472459190714274
18803,sizebot,1.0472399488898405
18803,acutmore,1.0456899676739828
18803,gaearon,1.045688374190833
18802,codesandbox[bot],1.0473631735125513
18802,sizebot,1.0473609647175866
18800,sizebot,1.0476305813548534
18800,codesandbox[bot],1.0476300397051357
18800,sebmarkbage,1.0476225041517422
18800,gaearon,1.0476202140384365
18799,codesandbox[bot],1.0476440086549201
18799,sizebot,1.0476391004959344
18796,codesandbox[bot],1.0480510334800208
18796,sizebot,1.0480479438913695
18796,bvaughn,1.0474358145830236
18796,Knove,1.0577182232654139
18796,awefeng,1.138131776012835
18796,NotCoderJack,1.1482061631768996
18796,okmttdhr,1.3522901095654642
18794,codesandbox[bot],1.048163006337808
18794,sizebot,1.0481593459729173
18792,codesandbox[bot],1.0483432927500582
18792,sizebot,1.048340810879847
18792,bvaughn,0.3275733603334793
18792,trueadm,1.0482649320369366
18789,codesandbox[bot],1.0484429147435799
18789,sizebot,1.0484386019693226
18784,sizebot,1.0490320533290947
18784,codesandbox[bot],1.0490299409256774
18781,codesandbox[bot],1.0491383545852133
18781,gaearon,1.0491373934388606
18781,sizebot,1.0491359184141578
18781,trueadm,1.0489903864798173
18781,bvaughn,1.0483609893218684
18778,codesandbox[bot],1.0493215594483314
18778,sizebot,1.049311817855006
18778,bvaughn,1.0491726766311786
18778,trueadm,1.0491519694833218
18774,codesandbox[bot],1.04969117862292
18774,sizebot,1.0496891458232231
18774,lautapercuspain,1.0496180669580932
18774,gaearon,1.0493063880361713
18774,sebmarkbage,1.0491959678768266
18773,codesandbox[bot],1.0497493174087373
18773,sizebot,1.0497465894032034
18772,codesandbox[bot],1.0498451877385402
18772,sizebot,1.0498419976334483
18772,bl00mber,1.0358794485140361
18771,codesandbox[bot],1.0499123916981843
18771,sizebot,1.0499098013567578
18771,bvaughn,0.7786533771206783
18766,codesandbox[bot],1.0502262798133715
18766,sizebot,1.0502244079220515
18765,codesandbox[bot],1.0502484283991593
18765,sizebot,1.0502464754944039
18765,stale[bot],1.026738201050265
18756,codesandbox[bot],1.050822063181701
18756,sizebot,1.050819461064601
18756,TrySound,1.050811711939938
18756,trueadm,1.0508097007989028
18745,codesandbox[bot],1.0518337644354074
18745,sizebot,1.0518314651163005
18737,karlhorky,0.3278298379857258
18737,codesandbox[bot],1.0525120157723376
18737,sizebot,1.052511065855634
18737,bvaughn,0.32711210883169256
18733,sizebot,1.0528646134175519
18733,codesandbox[bot],1.0528347506650333
18733,acdlite,1.0480547980379078
18732,codesandbox[bot],1.0530450685499926
18732,sizebot,1.0530422412384373
18732,NE-SmallTown,1.0463817496430547
18730,codesandbox[bot],1.0531649306182371
18730,bvaughn,0.011298049130789698
18730,sebmarkbage,1.0524678051875158
18730,gaearon,1.0524885210989623
18730,sizebot,1.0508897490906048
18730,trueadm,1.0500426360277597
18729,codesandbox[bot],1.053193895191953
18729,sizebot,1.05319191292809
18729,acdlite,1.0528482925650504
18723,codesandbox[bot],1.0539644139817794
18723,sizebot,1.0539575020665521
18723,trueadm,1.0539573491062693
18723,sebmarkbage,1.053877659825594
18722,codesandbox[bot],1.054000097584824
18722,sizebot,1.0539981759453707
18721,codesandbox[bot],1.0540181525619234
18721,sizebot,1.0540153704406614
18721,gaearon,0.8017985169839208
18721,acdlite,0.7904791971283659
18721,dubzzz,0.06571647002139351
18713,codesandbox[bot],1.0543485028074355
18713,sizebot,1.054342353453919
18711,codesandbox[bot],1.0545710512988276
18711,sizebot,1.0545684685947783
18708,codesandbox[bot],1.0546492815352524
18708,sizebot,1.0546457707118426
18708,sebmarkbage,1.0546140207714925
18708,bvaughn,1.0541946936639537
18697,codesandbox[bot],1.0554666838537714
18697,acdlite,1.055466300905578
18697,sizebot,1.0554641803324796
18689,codesandbox[bot],1.0559013956949848
18689,sizebot,1.0559004666633718
18685,codesandbox[bot],1.0562787985774955
18685,sizebot,1.0562766476290109
18685,bvaughn,1.0557460049753642
18684,sizebot,1.0563615631277994
18684,codesandbox[bot],1.0563561589930728
18680,codesandbox[bot],1.0565889067723642
18680,sizebot,1.0565862759993143
18676,codesandbox[bot],1.05684068627856
18676,sizebot,1.0568403843142002
18676,CompuIves,1.0566435459179966
18674,codesandbox[bot],1.0581740521968885
18674,sizebot,1.0581709807568669
18674,stale[bot],1.0823106244810987
18674,eps1lon,1.15092910472303
18668,codesandbox[bot],1.0584637098520744
18668,sizebot,1.058461578456369
18664,codesandbox[bot],1.0587947715469157
18664,sizebot,1.0587925962671068
18664,acdlite,1.0582820189779714
18659,facebook-github-bot,1.0589955744110995
18659,codesandbox[bot],1.0589990756910186
18659,sizebot,1.0589960642942982
18659,hanq08,1.0554009528313126
18659,bvaughn,1.0308550583765492
18656,codesandbox[bot],1.059093821416186
18656,sizebot,1.0590918472603223
18656,bvaughn,0.5288505338185719
18656,sebmarkbage,1.0564213841465997
18647,codesandbox[bot],1.0597069291481171
18647,sizebot,1.0597044828541602
18647,acdlite,1.0596946160323177
18647,gaearon,1.0001851660439374
18627,codesandbox[bot],1.0603336258897427
18627,sizebot,1.0603312454740188
18625,codesandbox[bot],1.0604428807058506
18625,sizebot,1.06044104831774
18625,trueadm,1.056046645952597
18617,codesandbox[bot],1.0606839659461624
18617,sizebot,1.060680512001953
18617,bvaughn,0.7934994269352251
18617,acdlite,1.0591453140806362
18617,sebmarkbage,1.056157058899777
18612,codesandbox[bot],1.061396989154735
18612,sizebot,1.0613948999897378
18609,codesandbox[bot],1.0615854449005582
18609,sizebot,1.0615834227689755
18607,codesandbox[bot],1.0616318105464357
18607,sizebot,1.0615301361744216
18607,bvaughn,0.5251001087641525
18597,codesandbox[bot],1.0620835843417462
18597,sizebot,1.0620786422586743
18596,codesandbox[bot],1.062163749599103
18596,sizebot,1.0621608014606567
18596,acdlite,1.0621569669659083
18586,codesandbox[bot],1.0626959744626194
18586,sizebot,1.0626936080219003
18586,justingrant,1.0623397278234392
18585,codesandbox[bot],1.0628102542772775
18585,sizebot,1.0628050677995273
18581,codesandbox[bot],1.0637136079110214
18581,sizebot,1.0637102984779059
18581,acdlite,0.5315460871330048
18581,Mathspy,0.7974328609755157
18576,codesandbox[bot],1.0645867800535747
18576,sizebot,1.0622169957376957
18576,gaearon,1.0596808997165879
18576,sebmarkbage,0.7916411617592503
18574,codesandbox[bot],1.0647416708208168
18574,acdlite,0.7977055713262455
18574,sizebot,1.0647389038543469
18569,codesandbox[bot],1.0654398907912985
18569,sizebot,1.0654375279045105
18569,bvaughn,1.0648614637013536
18567,codesandbox[bot],1.0655254317888279
18567,sizebot,1.0655219717440154
18566,codesandbox[bot],1.065540702511918
18566,sizebot,1.0655374453836413
18564,codesandbox[bot],1.0656166341161675
18564,sizebot,1.065613758552844
18564,trueadm,0.3324778381398698
18564,sebmarkbage,0.7972233051758748
18564,bvaughn,0.7978810831316634
18561,codesandbox[bot],1.0657112662317316
18561,sizebot,1.0657081487479196
18561,bvaughn,1.0589898363451562
18561,sebmarkbage,1.0588883464237595
18559,codesandbox[bot],1.0657433985975293
18559,gaearon,1.0657429732530268
18559,sizebot,1.0657359696037725
18559,sebmarkbage,1.0657396865057756
18550,codesandbox[bot],1.066257203337604
18550,sizebot,1.0662522901847835
18549,codesandbox[bot],1.066267687385072
18549,sizebot,1.06626481006474
18547,gaearon,0.7859472328493403
18547,codesandbox[bot],1.0664246025630615
18547,acdlite,0.5332071008149786
18547,sizebot,1.0664214829924483
18547,sebmarkbage,0.06664940512746018
18547,orestis,1.0387900509008876
18547,bvaughn,1.0399220589454532
18547,jamesknelson,1.0410176892056002
18547,eps1lon,1.0410358570143579
18547,joepuzzo,1.1034307439287485
18547,matthewma7,1.113075564783337
18547,infinnie,1.1300820828717852
18545,codesandbox[bot],1.0664667781189914
18545,sizebot,1.0664625895087747
18545,markerikson,0.8116995522253363
18545,gaearon,0.3360555724854922
18545,billyjanitsch,0.53785676633986
18545,bvaughn,0.011560863076408506
18545,TrySound,1.0577782554363675
18545,dai-shi,1.0531388994828135
18545,kof,1.0051311186484264
18545,kentcdodds,1.0914594609241832
18538,codesandbox[bot],1.0669977523601337
18538,sizebot,1.0669952989138753
18538,sophiebits,0.3291304571998907
18538,gaearon,0.7833185496019289
18535,codesandbox[bot],1.0672009095406825
18535,sizebot,1.0671982910652567
18531,codesandbox[bot],1.0673497327538253
18531,sizebot,1.0673466395213504
18531,bvaughn,0.19920001077617794
18531,gaearon,0.5304929850247727
18529,codesandbox[bot],1.0673747112976388
18529,sizebot,1.0673705578480996
18529,trueadm,0.06670439260780932
18529,bgirard,1.067312333802194
18529,sebmarkbage,0.11673181147949319
18529,bvaughn,1.067209805633694
18529,gaearon,1.0672111415008099
18521,codesandbox[bot],1.067556016890335
18521,sizebot,1.0675183159563577
18521,trueadm,1.0674090141807204
18513,codesandbox[bot],1.068111666985288
18513,sizebot,1.068108537635382
18513,sebmarkbage,0.11681755882456435
18513,bvaughn,0.116793301174853
18513,JeromeDeLeon,1.0679646943203018
18513,koenpunt,1.0677347092756975
18513,Zeko369,1.0677069621547561
18513,gaearon,1.0675914963087372
18498,codesandbox[bot],1.0690307941985766
18498,sizebot,1.0690291796924467
18498,gaearon,1.0683729855149902
18498,Faelivrinx,1.068349999245508
18496,sizebot,1.0695011022927134
18496,codesandbox[bot],0.8021243036628198
18495,codesandbox[bot],1.0697238120941872
18495,sizebot,1.0697220267387328
18495,sebmarkbage,0.8015704949623337
18495,gaearon,1.0685742093104404
18495,bvaughn,1.0688162947183697
18491,codesandbox[bot],1.069937940519585
18491,sizebot,1.0699355482474644
18491,bl00mber,1.0697888825732504
18491,jddxf,1.0683249208914591
18487,codesandbox[bot],1.070512172614713
18487,sizebot,1.070508895434652
18485,codesandbox[bot],1.0706903012288316
18485,sizebot,1.0706862174275096
18483,codesandbox[bot],1.0707201265629165
18483,sizebot,1.070716465121174
18483,necolas,1.0655447781690102
18479,codesandbox[bot],1.07103782617418
18479,sizebot,1.0710359803360374
18479,gaearon,1.0709118501633048
18479,hristo-kanchev,0.803135777187381
18479,bvaughn,1.0707989525782715
18476,codesandbox[bot],1.0712181410343546
18476,sizebot,1.071207370258184
18466,codesandbox[bot],1.0717759888701837
18466,sizebot,1.0717719543965292
18464,sizebot,1.0718505856224583
18464,codesandbox[bot],1.071811580391042
18461,codesandbox[bot],1.0721567851517224
18461,sizebot,1.072153502936971
18461,gaearon,1.0718559329104635
18455,codesandbox[bot],1.0723914190294328
18455,sizebot,1.072389035862221
18446,acdlite,1.0732823454405098
18446,codesandbox[bot],1.0732824233224856
18446,sizebot,1.0732774388575865
18441,codesandbox[bot],1.0736082696539153
18441,sizebot,1.0736057084941657
18441,gaearon,1.073545766441886
18441,trueadm,1.0735345876267661
18432,codesandbox[bot],1.0749678656112223
18432,sizebot,1.0749662421386224
18432,gaearon,1.0732805591241643
18432,eps1lon,0.5366233078591109
18432,sebmarkbage,1.0731948675531207
18417,codesandbox[bot],1.0758370044415846
18417,sizebot,1.0758357602365098
18417,gaearon,1.0739397966439217
18417,julienw,0.8393621790500174
18417,bvaughn,0.3542610590810933
18417,JPNZ4,1.1881438564215716
18412,codesandbox[bot],1.0762077245473323
18412,sizebot,1.076206323724195
18409,codesandbox[bot],1.0765572356396114
18409,sizebot,1.0765558587740598
18405,codesandbox[bot],1.0766876259532943
18405,sizebot,1.0766766927556821
18405,trueadm,1.07423054467299
18405,gaearon,1.0738478527451147
18397,sizebot,1.0775591815334478
18397,bvaughn,1.0774212094176352
18395,sizebot,1.0777074501475195
18391,sizebot,1.0781909200248345
18388,sizebot,1.0783585348684959
18388,codesandbox[bot],1.074141411120147
18384,sizebot,1.078768872048379
18384,gaearon,1.0781831353091573
18384,codesandbox[bot],1.0774993070690764
18384,acdlite,1.0774865233343416
18380,codesandbox[bot],1.079094749452332
18380,sizebot,1.0790928799407993
18380,sebmarkbage,1.07899647234785
18378,codesandbox[bot],1.07918085816205
18378,sizebot,1.079179448574662
18378,bvaughn,0.8087880986049489
18378,gaearon,1.078377481529278
18375,codesandbox[bot],1.0793900456862187
18375,sizebot,1.0793886260348504
18374,codesandbox[bot],1.0797356492709405
18374,sizebot,1.0797334162775365
18374,sebmarkbage,1.07963633939934
18371,codesandbox[bot],1.080004048542952
18371,sizebot,1.0799979748696806
18370,sizebot,1.0801112300073168
18370,codesandbox[bot],1.0801054937343317
18364,sizebot,1.0816355904475752
18364,codesandbox[bot],1.0816350361220348
18362,codesandbox[bot],1.081728353224377
18362,sizebot,1.0817254832429906
18360,codesandbox[bot],1.0823133505694724
18360,sizebot,1.082310631202478
18360,bl00mber,0.8004481661908833
18360,sebmarkbage,1.069776238834529
18360,stale[bot],1.0242235241931286
18356,codesandbox[bot],1.082619298432141
18356,sizebot,1.0826160971191647
18356,suthagar23,1.0825806868931638
18356,stale[bot],1.0044222103481608
18355,threepointone,1.082685467592807
18355,codesandbox[bot],0.5413419567424482
18355,trueadm,1.082684534636492
18355,sizebot,1.082682393750367
18355,TrySound,1.0826445557586057
18351,codesandbox[bot],1.0833281315324468
18351,sizebot,1.0833251590429822
18349,codesandbox[bot],1.0833506146292693
18349,sizebot,1.0833492094220507
18347,codesandbox[bot],1.0833718010513569
18347,sizebot,1.0833702877217557
18346,codesandbox[bot],1.0833718796659395
18346,sizebot,1.0833704842579572
18345,codesandbox[bot],1.083411305597935
18345,sizebot,1.0834090256943922
18345,jyash97,0.8101298470563553
18345,bvaughn,0.5396167838608664
18336,sizebot,1.0844495776477254
18336,codesandbox[bot],1.0844469660339509
18334,codesandbox[bot],1.0848291843085098
18334,sizebot,1.0848257944194075
18333,codesandbox[bot],1.0848449481700062
18333,sizebot,1.0848413811110158
18333,trueadm,1.0844497497882075
18330,codesandbox[bot],1.085017932728412
18330,sizebot,1.0850163186819795
18329,sizebot,1.0850855624476696
18329,codesandbox[bot],1.0850820733340707
18329,gaearon,1.085081659956052
18309,codesandbox[bot],1.0883189177561459
18309,sizebot,1.0883082267969146
18307,codesandbox[bot],1.0884085564448223
18307,sizebot,1.088406414112517
18304,codesandbox[bot],1.0886615392621348
18304,sizebot,1.0886576634087937
18304,trueadm,1.0858923704299481
18301,codesandbox[bot],1.0890646934970099
18301,sizebot,1.089062974646457
18301,gaearon,1.0890593690198855
18301,acdlite,1.089054790386336
18299,codesandbox[bot],1.0891115184057727
18299,sizebot,1.0891100415134534
18299,gaearon,0.541888096646349
18299,midudev,1.0786482141923799
18299,jetro4u,1.3737412919950127
18297,codesandbox[bot],1.0891463321535244
18297,sizebot,1.089143477067964
18297,bvaughn,0.11729158345163655
18297,acdlite,1.072317874011372
18296,codesandbox[bot],1.089157782207281
18296,bvaughn,0.006373667334970786
18296,sizebot,1.0891556729777838
18296,acdlite,0.11888617816448786
18293,sizebot,1.0893386823599
18293,codesandbox[bot],1.089339378965677
18293,gaearon,1.0709212240245674
18292,codesandbox[bot],1.0894113443156845
18292,sizebot,1.089411097275534
18289,codesandbox[bot],1.0896905354173956
18289,sizebot,1.0896895766565358
18289,gaearon,1.0895651081228612
18289,trueadm,0.8171246117323727
18289,necolas,1.0893720952887982
18287,codesandbox[bot],1.089882976789746
18287,sizebot,1.0898806733815247
18286,codesandbox[bot],1.0899714095978719
18286,sizebot,1.0899694273194485
18282,codesandbox[bot],1.0901455181351976
18282,sizebot,1.090142774145395
18278,codesandbox[bot],1.0902056701051244
18278,sizebot,1.0902036231234462
18278,sebmarkbage,1.090198184301879
18278,gaearon,1.072417215937539
18278,pgn-vole,1.0272811897246779
18277,codesandbox[bot],1.0902557086305296
18277,sebmarkbage,1.0902548185971703
18277,sizebot,1.0902538890076316
18274,codesandbox[bot],1.0904514545054826
18274,sizebot,1.0904459353196303
18274,trueadm,1.0903395511533027
18274,bvaughn,1.0902699195949135
18273,codesandbox[bot],1.0906825831255487
18273,sizebot,1.0906790117097085
18273,josephsavona,1.0903829908820628
18273,sebmarkbage,1.090288571148676
18271,codesandbox[bot],1.0911266972316263
18271,sizebot,1.0911121138580056
18271,ecreeth,1.0910838433532253
18271,trueadm,1.0910829229535148
18270,codesandbox[bot],1.091182677026967
18270,sizebot,1.091180692545593
18265,codesandbox[bot],1.0914709946975345
18265,sizebot,1.0914692621486948
18265,bvaughn,1.091071957390887
18262,codesandbox[bot],1.0915074580634165
18262,yisar,1.0890759747571832
18262,gnoff,1.089005513248923
18262,stale[bot],1.0324733014015823
18260,codesandbox[bot],1.0915675762695671
18260,sizebot,1.0915655613847703
18260,josephsavona,0.545505238446808
18260,sebmarkbage,1.091029182095995
18255,codesandbox[bot],1.0920157453790964
18255,sizebot,1.092013868339981
18255,gaearon,1.0724111849305922
18255,eps1lon,0.1980737204675648
18255,stale[bot],1.0024860960074131
18255,bvaughn,0.33301864230790307
18248,codesandbox[bot],1.0926569900397074
18248,kerolloz,0.03825720213420839
18248,sizebot,1.0926553051634207
18248,bvaughn,0.33995338205442904
18248,strdr4605,1.0876753551403593
18241,codesandbox[bot],1.094331910923953
18241,sizebot,1.0943299207152322
18241,gaearon,1.0722883834966142
18240,codesandbox[bot],1.0943446959920808
18240,sizebot,1.0943426462021393
18240,sebmarkbage,1.0943415592689922
18239,sizebot,1.0944849246398594
18239,codesandbox[bot],1.0944836936149969
18239,gaearon,1.0944824526639623
18239,acdlite,1.0944785312679408
18234,codesandbox[bot],1.094947699414883
18234,sizebot,1.094945911688261
18233,sizebot,1.0952271967087381
18233,codesandbox[bot],1.095223014351941
18233,sebmarkbage,1.0902770795385823
18220,codesandbox[bot],1.095783344008275
18220,sizebot,1.0957806703124542
18220,sebmarkbage,1.0954559591874187
18217,codesandbox[bot],1.0958813508995537
18217,sizebot,1.095878756486603
18216,codesandbox[bot],1.095977577145535
18216,sizebot,1.0959747389468353
18216,sebmarkbage,1.0959482610466698
18216,philipp-spiess,1.0953539267097052
18216,gaearon,1.0953339366511592
18216,trueadm,1.0314714285407105
18215,codesandbox[bot],1.096022333181083
18215,sizebot,1.0960204591968585
18215,trueadm,1.0960011379581989
18210,codesandbox[bot],1.096427228693066
18210,sizebot,1.0964257617707203
18204,codesandbox[bot],0.8227945384819634
18204,bvaughn,1.097046027192367
18204,threepointone,1.0970447136787067
18204,sizebot,1.097039200924646
18201,codesandbox[bot],1.0971832083140525
18201,sizebot,1.0971825564513087
18196,codesandbox[bot],1.0980182184817358
18196,sizebot,1.0979013839075327
18196,threepointone,1.0961779198564854
18196,eps1lon,1.0090078688298814
18195,codesandbox[bot],1.0981111461735242
18195,sizebot,1.0981083323319565
18187,codesandbox[bot],1.1002656150898718
18187,sizebot,1.1002635791596505
18187,NMinhNguyen,0.8218234995952847
18187,gaearon,1.0977559418732195
18185,codesandbox[bot],1.1003390508171416
18185,sizebot,1.100336715329892
18184,codesandbox[bot],1.10036679758374
18184,sizebot,1.1003640029138597
18184,sebmarkbage,1.100335238186623
18184,trueadm,1.1003301081234735
18180,codesandbox[bot],1.1005511117613505
18180,sebmarkbage,1.100526280458507
18180,sizebot,1.1005489305547407
18179,codesandbox[bot],1.1005635901433084
18179,sizebot,1.1005586287217448
18165,codesandbox[bot],1.101202912128333
18165,sizebot,1.1012006796871956
18157,codesandbox[bot],1.101344574020294
18157,sizebot,1.1013442443550896
18157,NMinhNguyen,1.1012910047728222
18155,codesandbox[bot],1.1013570514084872
18155,sizebot,1.1013538796011075
18155,trueadm,1.1010587004793848
18155,bvaughn,1.101318725596366
18153,codesandbox[bot],1.1014003537383688
18153,sizebot,1.1013979260855078
18149,codesandbox[bot],1.1015700529407164
18149,sizebot,1.1015683393326823
18149,eps1lon,1.0960456364695381
18145,codesandbox[bot],1.1020047859762137
18145,sizebot,1.1019998830302307
18145,sebmarkbage,1.1019849744100085
18145,gaearon,1.1019808262210098
18144,codesandbox[bot],1.1020276466871908
18144,sizebot,1.1020249327651475
18144,NMinhNguyen,0.3442594874860529
18144,gaearon,0.3443337894903923
18144,sebmarkbage,1.101359983465409
18143,codesandbox[bot],1.1021797069721675
18143,sizebot,1.1021773375859365
18143,DavidLozzi,1.101538039385955
18143,threepointone,1.101453603602266
18136,codesandbox[bot],1.1028053431426155
18136,sebmarkbage,0.8267794550904519
18136,sizebot,1.102802047127549
18136,TheSavior,1.1022458019060375
18126,codesandbox[bot],1.1032635501028931
18126,sizebot,1.1032573656383013
18126,sebmarkbage,1.103234079138228
18126,gaearon,1.1032325981054314
18108,codesandbox[bot],1.1054403808408115
18108,hmohamme,0.345042519954437
18108,bvaughn,0.828284047085601
18108,sizebot,1.103803558472979
18107,facebook-github-bot,1.1058075602702062
18107,codesandbox[bot],1.105807058752257
18107,sizebot,1.105806025629418
18096,codesandbox[bot],1.106584471331281
18096,sizebot,1.1065809331622385
18096,acdlite,1.1064974808206185
18096,bvaughn,1.1064951021522802
18094,sebmarkbage,1.1003102767618842
18084,codesandbox[bot],1.1080703772648488
18084,sizebot,1.1080670052087462
18084,trueadm,1.0964519031183797
18080,codesandbox[bot],1.108323335853739
18080,sizebot,1.108320123877884
18075,codesandbox[bot],1.1084927342825903
