pr,reviewer,weight
18617,gaearon,1.0590372208011194
18617,acdlite,1.0584300576716383
18612,sebmarkbage,1.054536778379959
18612,acdlite,0.32951522139857203
18609,bvaughn,1.0615633894359195
18609,trueadm,0.5307642052155157
18609,sebmarkbage,0.7961329281868645
18609,gaearon,1.0615167331397282
18607,acdlite,0.7962150805699503
18607,bvaughn,0.006182663362095165
18607,gaearon,1.061603822401869
18607,eps1lon,0.037160452928543364
18607,trueadm,0.5225654104785573
18597,acdlite,1.0619644411046374
18596,acdlite,1.0621559987253542
18586,bvaughn,0.5311929838754106
18585,bvaughn,1.062503191881981
18581,acdlite,1.0630689247378642
18581,bvaughn,0.7968685503446052
18576,gaearon,1.0622070139910333
18576,lunaruan,1.0621716209763834
18576,bvaughn,1.055740479499242
18576,sebmarkbage,0.1972338548911423
18574,acdlite,0.7982973346980193
18574,sebmarkbage,1.0640865206751893
18569,acdlite,0.06655755816634384
18569,bvaughn,0.06655640885106008
18567,acdlite,1.065523431147131
18567,sebmarkbage,1.0655215948124297
18566,sebmarkbage,1.0655413887330938
18564,gaearon,1.0656162474853335
18564,trueadm,1.0656138793745324
18564,sebmarkbage,1.0656113759488373
18561,bvaughn,0.11648063142486004
18561,sebmarkbage,0.5324594449804712
18559,sebmarkbage,1.0657424609065616
18559,gaearon,1.065736931446036
18550,awibox,0.7995265468210091
18550,bvaughn,0.7993049364667686
18550,acdlite,1.065734485732305
18549,sebmarkbage,1.0662388661757873
18547,acdlite,0.199951836526975
18547,sebmarkbage,0.19995247795912457
18547,bvaughn,1.0658041085995864
18545,sompylasar,1.0656779392421611
18545,Andarist,1.0660568946573123
18545,bvaughn,0.06795929444348332
18545,gaearon,1.0890359623753283
18545,Aprillion,1.0903671861084703
18545,acdlite,0.20466800129178173
18538,sophiebits,1.0669975200809547
18535,gaearon,1.067192284568185
18535,acdlite,1.0671440208570022
18531,gaearon,0.0009725239934381973
18531,bvaughn,0.0018149737766275343
18531,acdlite,1.0673228572680515
18529,gaearon,1.067325747125337
18529,acdlite,1.067325664833974
18529,trueadm,0.8004828828990378
18529,sebmarkbage,1.0673057700002269
18521,bvaughn,0.5337177811688448
18521,sebmarkbage,1.0674241182552595
18521,trueadm,0.5337040520900694
18521,gaearon,1.0674141650334075
18521,bgirard,1.0673874234709295
18513,sebmarkbage,1.0681038969135113
18513,bvaughn,1.0680400720790335
18498,gaearon,1.0690081525479629
18496,gaearon,1.0692917071548769
18496,sophiebits,1.0690736158647425
18495,sebmarkbage,0.33399190388542277
18495,gaearon,1.0682901907472298
18495,bvaughn,1.0674737744068952
18491,gaearon,0.333731569770785
18491,jddxf,0.5339738820172217
18487,gaearon,1.0705098130440491
18485,gaearon,1.0706902332462773
18485,sebmarkbage,1.0706894951502517
18483,sebmarkbage,1.0707188348591428
18483,gaearon,1.0707160280796262
18483,necolas,1.0707084915730916
18479,bvaughn,0.8030874620673837
18479,hristo-kanchev,1.0707772204551311
18476,devknoll,1.070823904999035
18466,gaearon,1.0716609005348308
18464,gaearon,0.00014718488160019141
18464,trueadm,0.006280003940473331
18461,gaearon,1.0721578549127777
18455,sompylasar,0.5361951745205602
18455,gaearon,0.5361929676614728
18446,bvaughn,1.073283445530087
18446,acdlite,0.8049582178723074
18446,gaearon,0.8045820287207177
18441,gaearon,1.0734015219265003
18441,trueadm,1.0733926326427543
18432,eps1lon,0.3354916557455713
18432,acdlite,1.073947195163048
18432,sebmarkbage,1.0732498884234534
18417,bvaughn,0.806874089033228
18417,gaearon,1.0758317739124132
18412,gaearon,0.3359517401854812
18412,sebmarkbage,0.8062515704930949
18409,gaearon,0.807122853021053
18409,bvaughn,1.0762017038826466
18405,necolas,1.0766733283415943
18405,trueadm,1.074274512252332
18405,gaearon,1.0759463049404867
18405,threepointone,1.0718889991897864
18397,trueadm,1.0775619476068958
18397,bvaughn,1.077560911550285
18395,bvaughn,1.0775490849375253
18395,trueadm,1.077545287741894
18391,sebmarkbage,0.8086259093834753
18388,TheSavior,1.0762624630192663
18388,gaearon,0.11748375969641896
18388,bvaughn,0.8056337487103493
18388,rickhanlonii,0.3356639834923479
18384,acdlite,0.5391591160571527
18384,sebmarkbage,1.078156485798433
18380,gaearon,1.0790921947835463
18380,trueadm,1.0790451938091055
18380,sebmarkbage,1.0790344764648705
18378,gaearon,1.079181435701885
18378,bvaughn,1.0791804176657733
18375,threepointone,0.8082672163183198
18375,trueadm,0.20153876846387633
18375,gaearon,0.20130610030038867
18374,sebmarkbage,0.8097704823610763
18374,josephsavona,0.8095326261315796
18371,gaearon,0.0034271825288205836
18371,sebmarkbage,0.006327084184423262
18371,acdlite,1.0798150214709128
18370,necolas,1.0800417795552488
18370,trueadm,1.0800359309904661
18364,gaearon,1.081586668634108
18364,sebmarkbage,1.0815789182632372
18362,sebmarkbage,0.3408121722238376
18362,gaearon,0.81073634993553
18360,gaearon,0.7977929479245627
18360,bl00mber,0.7942365128559623
18356,awibox,1.0825924214344578
18355,bvaughn,0.8119785067218002
18355,trueadm,1.0825854838012874
18351,threepointone,0.03806709391710257
18351,trueadm,1.082709101118998
18349,trueadm,1.0833508308151574
18347,gaearon,1.0833733242099108
18346,sebmarkbage,1.083367683620565
18346,trueadm,1.0833656789582542
18345,bvaughn,1.0799142694146873
18345,jyash97,1.0796269871825017
18336,threepointone,0.06772817693764711
18336,trueadm,0.8127160856095917
18334,gaearon,1.0845236448457067
18334,sebmarkbage,0.06774412660006289
18334,sokra,0.2032061067262015
18333,sebmarkbage,1.0848455976224143
18333,trueadm,1.0845786070679602
18330,acdlite,1.0833895435284275
18329,sebmarkbage,1.0849114796993997
18329,gaearon,1.0849093147281408
18309,bvaughn,1.0871650670385047
18309,gaearon,1.0860128978704617
18307,gaearon,1.088384625828731
18307,bvaughn,0.5441764103138904
18307,acdlite,1.0883263906554808
18304,threepointone,0.011666337272133441
18304,trueadm,1.0859005358499496
18301,acdlite,1.089063784679134
18301,gaearon,1.0890625795085422
18299,gaearon,4.1460412967667095e-05
18299,lunaruan,0.8154395198867302
18297,bvaughn,0.0009817429054764552
18297,acdlite,0.011508074077481155
18296,bvaughn,1.082654268005612
18293,gaearon,1.0724302021724779
18293,bl00mber,1.0718842350937035
18292,bvaughn,0.006382684655071674
18292,trueadm,0.11914160843106784
18292,gaearon,1.0852458326282652
18289,bvaughn,0.8169871291947242
18289,trueadm,0.8169752553682216
18289,gaearon,1.089258595298231
18287,gaearon,1.0716346679198998
18287,bl00mber,1.0710174175154434
18286,bvaughn,1.0899723488333346
18282,bvaughn,0.8175685878362013
18278,bvaughn,1.0900954253402504
18278,gaearon,1.075913591698272
18277,sebmarkbage,1.0902612664108289
18274,philipp-spiess,1.0904391896859569
18274,trueadm,0.34065925813026476
18274,bvaughn,0.545130440378343
18274,gaearon,0.8174406475853293
18273,josephsavona,1.0899688636108023
18273,sebmarkbage,1.0902906479586036
18271,bvaughn,0.20457880305532297
18271,trueadm,0.8183045920003451
18270,threepointone,1.0911737790869096
18270,sebmarkbage,1.084867674314859
18265,bvaughn,1.09029657183492
18265,acdlite,1.0902657166233833
18262,gnoff,0.02131350947928431
18262,gaearon,1.089072971678263
18260,josephsavona,1.0910614370684786
18260,sebmarkbage,1.090961001597704
18255,eps1lon,0.8140887831512831
18255,gaearon,1.0724108931085468
18248,bvaughn,0.20370523654552214
18248,kerolloz,1.0849659117835915
18241,Andarist,1.0943309580063745
18240,sebmarkbage,1.0943369435377583
18239,acdlite,1.0944862450147441
18234,acdlite,1.0949190266185465
18234,trueadm,1.0945228786085188
18233,TheSavior,0.02135617731502174
18233,rickhanlonii,0.3404954822524279
18233,bvaughn,0.817710563950973
18233,sebmarkbage,0.817706022143383
18220,gaearon,1.0956318382312842
18217,acdlite,1.0958741839728303
18217,sebmarkbage,1.0958683987763416
18216,gaearon,1.095977855498171
18216,trueadm,1.0955232110297437
18215,sebmarkbage,1.0960233969296187
18215,trueadm,1.096016567085491
18210,threepointone,0.20556732901306063
18210,trueadm,0.021408653019445438
18210,bvaughn,0.0685027868927922
18204,bvaughn,0.3428326401156895
18204,eps1lon,1.0970553611328482
18201,sebmarkbage,0.8220272459199962
18201,trueadm,1.0960268367216701
18201,gaearon,1.0960117355184056
18196,threepointone,0.3427571231761759
18196,acdlite,1.0961906668329313
18195,threepointone,0.3428994484637836
18195,trueadm,1.0972496356165964
18187,NMinhNguyen,0.8215791846547933
18185,NMinhNguyen,1.1003334416637325
18184,sebmarkbage,1.1003012245178578
18184,trueadm,1.0999322717333322
18180,gaearon,1.1005263550703497
18180,sebmarkbage,1.100516297838857
18179,threepointone,0.8254178385067228
18165,gaearon,1.1011958802037087
18165,sebmarkbage,1.1011600620345525
18157,NMinhNguyen,1.1013425111186341
18155,trueadm,1.1012840422107466
18155,sebmarkbage,1.101102701453854
18153,sebmarkbage,0.8260111914638599
18153,NMinhNguyen,1.1013489146166346
18149,bvaughn,0.5425170958472969
18149,eps1lon,1.0850349542312663
18145,gaearon,0.12053044355957698
18145,sebmarkbage,0.5509940902606293
18144,NMinhNguyen,0.20662328633436802
18144,sebmarkbage,1.102004276188764
18144,gaearon,0.5509920749080701
18143,bvaughn,1.1021791471167173
18136,TheSavior,1.1026616680289445
18136,sebmarkbage,1.1023104010114186
18126,gaearon,1.1032635400956408
18108,bvaughn,1.1037049782345092
18107,gaearon,1.1056822785380458
18107,ruslan-shuster,1.1041441584745522
18107,bvaughn,1.1030770786345538
18096,threepointone,1.106585264284199
18096,bvaughn,1.1065404892337023
18096,acdlite,1.1065001605923865
18094,TrySound,0.8301703245748511
18084,philipp-spiess,1.1077006982104887
18084,trueadm,1.10768729492665
18080,gaearon,1.1083238535913205
18080,trueadm,1.108322682399335
18075,gaearon,1.1083191135398045
18075,trueadm,1.1083153235240326
18074,threepointone,0.20783300506610672
18074,gaearon,1.1084518225276458
18073,threepointone,1.1085008082233931
18073,trueadm,1.1084602279652573
18070,eps1lon,0.1205949597295419
18070,bvaughn,0.021474508725478438
18064,trueadm,0.8319509794106581
18064,necolas,0.8319153371691338
18048,strdr4605,0.20798786999124114
18048,bvaughn,0.03899287839648284
18048,M-Izadmehr,0.011911875187358803
18046,strdr4605,0.8326842814282394
18046,hristo-kanchev,0.021603993367403374
18046,bvaughn,0.021606113157706032
18041,bvaughn,0.5545971944657144
18041,hmohamme,1.1091727349398037
18039,necolas,1.1126675994940718
18039,ryota-murakami,1.1123585479042255
18036,yungsters,1.447330250837916
18035,bvaughn,1.0962631444640591
18035,eps1lon,1.0960771026601297
18034,gaearon,1.113586198917911
18031,gaearon,1.1065983129581256
18030,bvaughn,0.8356769418395186
18030,acdlite,1.1142365524148903
18030,threepointone,1.1090520364329284
18029,sebmarkbage,1.113862162323815
18029,acdlite,0.8343737609711712
18025,trueadm,0.8359639654864048
18025,gaearon,1.1145820154059105
18023,threepointone,1.1150753975619743
18015,threepointone,1.1155624917046643
18015,trueadm,1.1155420518935777
18013,trueadm,1.116062989315342
18013,gaearon,1.1160725963723914
18012,sebmarkbage,1.116032174216439
18000,bvaughn,0.0695528792327054
18000,acdlite,8.067734464750818e-05
18000,sebmarkbage,0.834510958765855
17998,acdlite,0.5567013129057542
17998,trueadm,0.8350529751979281
17996,acdlite,1.1186664366041053
17996,trueadm,1.1184084653771007
17990,gaearon,1.1196748904510552
17985,acdlite,0.8392208748413548
17985,threepointone,1.1195489830426775
17984,zpao,0.5601563325924293
17984,wittgenst,0.8402219293438775
17978,threepointone,0.3503767089569654
17978,lunaruan,1.1212014189050672
17978,sebmarkbage,1.1211687839801148
17949,sebmarkbage,1.118599150735781
17949,acdlite,1.1151523808630837
17947,bvaughn,0.5612465443044642
17947,acdlite,1.1221742413750635
17934,strdr4605,0.560934226281507
17934,M-Izadmehr,0.011908057472523817
17934,bvaughn,0.0010117202904773024
17933,sebmarkbage,1.1263575294153236
17933,trueadm,1.126221491675278
17929,bvaughn,1.1265633539963384
17929,threepointone,1.121253180109413
17925,bvaughn,0.0035710718724034775
17925,acdlite,0.12295534179711584
17915,threepointone,0.12292119208844782
17915,acdlite,0.35125567182132234
17910,bvaughn,1.1104773075226277
17908,acdlite,0.8462522516366805
17901,trueadm,1.1312776290264144
17901,necolas,1.131247110435699
17896,trueadm,0.212089277170566
17896,necolas,0.5655702771123752
17896,eps1lon,0.5655682776344988
17896,SimenB,1.131101474044108
17882,gaearon,0.5665514095616883
17882,bvaughn,0.006638122046019399
17882,trueadm,0.039829842856105385
17880,bvaughn,1.1338645338107143
17864,sebmarkbage,0.3548998961200783
17852,dai-shi,1.1385840932786477
17852,mamal72,0.8539020822016887
17848,bvaughn,0.5644791219873402
17848,wfnuser,0.3524007048445863
17841,gaearon,1.1398486231528682
17841,bvaughn,0.8538952807057201
17841,konekoya,0.8534939404118151
17840,bvaughn,1.139875805049936
17840,gaearon,1.1398646178537553
17840,jamesgeorge007,1.132085951602864
17835,trueadm,1.1401714969508072
17834,threepointone,1.1401957285829025
17834,sebmarkbage,1.1397152255472311
17824,bvaughn,1.141859550982924
17817,gaearon,1.1442590057796642
17816,bvaughn,1.144416083562125
17815,gaearon,1.144407581939478
17806,bvaughn,1.1446067794073982
17805,TrySound,1.1452455911752437
17805,gaearon,1.1446875977716466
17798,gaearon,1.1462575228288243
17798,sebmarkbage,1.14608738473659
17798,bvaughn,1.1413303999154425
17797,gaearon,1.1463073214586592
17797,bvaughn,1.1463067027965401
17771,bvaughn,1.1497845954143502
17759,bvaughn,0.862810748694164
17759,gaearon,1.149941790235129
17757,james4388,1.0499930573668357
17744,yadejo,1.1534905942202114
17744,gaearon,1.0742049185062041
17678,philipp-spiess,1.1626304721490284
17678,trueadm,1.1627147536696552
17678,necolas,0.8719071489766363
17653,threepointone,0.5821334280036575
17653,bvaughn,0.36383279764366727
17651,gaearon,1.164156125578795
17651,bvaughn,0.0019852477444470334
17651,necolas,1.1615533302041328
17651,trueadm,0.5781688063020257
17651,simbathesailor,1.1572330164928424
17651,konekoya,1.147036560996326
17633,gaearon,0.5829027641439277
17633,mxmul,1.1659674935392
17631,bvaughn,0.8745331820139827
17625,acdlite,1.1660989608070509
17613,nihgwu,0.8750241425964924
17613,zthxxx,1.1666886146210618
17608,gaearon,0.8757471987475787
17608,bvaughn,0.041007844450477185
17608,trueadm,0.8732708829904114
17608,Fausto95,1.1643562838598918
17599,bvaughn,0.21915611073861177
17599,gaearon,1.1687857796351433
17591,Jessidhia,1.1666943768052298
17582,steveluscher,1.170524978387707
17582,bgirard,1.170519945785204
17582,necolas,1.170214403617415
17579,gaearon,0.585297714650398
17579,bvaughn,1.1705577280715285
17568,gaearon,0.3661366819511619
17567,threepointone,1.171798324846744
17567,bvaughn,1.1717858572094992
17560,nicksp,0.8788682294275849
17560,acdlite,1.171508191710537
17556,threepointone,0.36190272339893276
17556,acdlite,0.012556082229226755
17556,sebmarkbage,0.006757414486004438
17554,trueadm,1.1728657081144895
17550,gc,1.171291202089636
17550,nicksp,1.1710924382397263
17540,gaearon,0.5877361344612478
17536,philipp-spiess,0.8821102343664121
17536,gaearon,0.22041165043201139
17513,necolas,1.1774367795789429
17510,sebmarkbage,0.8801734569927813
17510,acdlite,0.12826014258714963
17508,necolas,1.235079415010452e-05
17508,bvaughn,1.1772534601572944
17508,trueadm,0.12875579570421972
17493,aweary,1.177753517619649
17493,threepointone,1.1774289618101872
17493,kunukn,1.1774106137535127
17484,sebmarkbage,1.1660516287676967
17484,acdlite,1.166048318241079
17483,acdlite,1.1827406759634815
17483,sebmarkbage,1.1826921522151739
17480,acdlite,1.1793905405461993
17480,sebmarkbage,1.1781584271594627
17469,sebmarkbage,1.184386240979022
17469,acdlite,1.1828644411664047
17456,acdlite,0.592311294134784
17456,sebmarkbage,0.36866463582154785
17455,acdlite,1.1845652235234243
17453,TrySound,1.18307663169866
17453,darthtrevino,1.180572422804843
17438,bvaughn,0.5919893382887803
17438,gaearon,0.8880714932291494
17430,acdlite,1.184195410064396
17430,sebmarkbage,1.1844947081128225
17427,bpas247,1.093895804583013
17427,gaearon,0.537741560630514
17414,nihgwu,1.1899080399576738
17414,gaearon,1.189902654178472
17411,acdlite,1.1898291552995184
17398,sebmarkbage,0.5924134671247776
17398,gaearon,0.023264674162215223
17398,acdlite,1.190101296549577
17382,sebmarkbage,1.1947143942039258
17382,gaearon,1.1946907215239582
17382,acdlite,1.1929317392137249
17372,gaearon,1.1952052216748892
17370,gaearon,0.896750853557367
17369,acdlite,0.0037243793629404857
17369,necolas,1.195716375106809
17367,necolas,1.1959453747054702
17354,tatermelon,1.1967791551694456
17354,necolas,0.012854997916891485
17350,eps1lon,1.1978383382342268
17322,acdlite,0.042059251147920904
17322,lunaruan,1.1984985152597902
17322,SimenB,1.1971824938746498
17322,necolas,0.896714964094049
17322,Jessidhia,1.192494213279637
17322,eps1lon,1.1924443286495927
17322,sebmarkbage,0.012455521225312911
17307,gaearon,0.3756042309637531
17307,sebmarkbage,0.07511953136250425
17307,acdlite,1.2022148671857793
17285,gaearon,0.07521413029179685
17285,sebmarkbage,0.0423070488357674
17283,bvaughn,1.204176243228088
17283,threepointone,1.2041722455667272
17282,gaearon,1.2025953413029529
17278,wsmd,1.2042993927202792
17278,bvaughn,1.2043269188627326
17274,wsmd,0.903329406023921
17274,bvaughn,0.07526862260995575
17270,bvaughn,1.2051521787094632
17270,acdlite,1.205148516681801
17266,necolas,0.6025050220711758
17266,trueadm,0.6024900218718089
17265,TheSavior,1.2052846422771195
17255,gaearon,1.2016059120888525
17255,dprgarner,1.200570676417491
17251,gaearon,0.9055078519337225
17251,sebmarkbage,1.2078599172580071
17234,gaearon,1.2079324700905607
17234,sebmarkbage,1.2079194207773156
17225,sebmarkbage,1.209057102932651
17225,trueadm,0.9067273493764416
17225,necolas,0.9064584428290243
17224,TheSavior,1.210001762504128
17206,bvaughn,1.2108924830070151
17206,sebmarkbage,1.2108717463169063
17183,acdlite,1.210735720019482
17175,eps1lon,1.2116069248557766
17175,acdlite,1.2119198603472818
17104,abhi2812,1.1957383707013334
17099,Jessidhia,1.2160457433075003
17099,sebmarkbage,1.1035653800929561
17088,sebmarkbage,1.2251044582686503
17088,acdlite,1.224641649779586
17072,trueadm,1.2256077542894226
17072,hristo-kanchev,1.2254859959833706
17072,bvaughn,1.225375453532819
17071,bvaughn,1.225383428472988
17071,acdlite,1.225354385447751
17068,bvaughn,0.6141327452551606
17068,pelotom,1.2282701418957505
17063,bvaughn,1.2282467290211916
17063,acdlite,1.2282442668795248
17058,acdlite,1.2240219646493138
17058,Jessidhia,0.6118221959233062
17058,bvaughn,1.213303045097966
17058,sebmarkbage,0.3821844413598709
17058,lunaruan,1.223217900817326
17058,markerikson,1.223092241799658
17058,gaearon,0.6109098286975652
17042,germtb,1.2311838521078404
17042,trueadm,1.2311817972775716
17035,acdlite,1.2319180479840193
17026,B4R05,1.2322946657402145
17026,ChrisDobby,1.231529313355138
17019,elboman,1.2349932496316864
17019,trueadm,1.2349771298882024
17004,bvaughn,0.9268448400627418
17004,sebmarkbage,1.2357445240902354
16997,threepointone,0.3863321114660906
16989,sebmarkbage,0.3864456866085664
16989,bvaughn,0.38644782336001793
16971,bvaughn,1.2379315938732876
16971,trueadm,1.2379214431620913
16971,necolas,1.2379100684997164
16958,necolas,1.238891576676047
16958,trueadm,1.238846773658435
16953,bvaughn,1.239260676549538
16953,linshunghuang,1.2396069924948578
16945,sebmarkbage,1.240720093825342
16937,bvaughn,0.6183853424982917
16937,sebmarkbage,1.2367118018448036
16936,necolas,0.930388678320775
16936,trueadm,1.2414602354774684
16935,acdlite,1.241476349755365
16903,gaearon,1.2429025761441357
16903,trueadm,1.242897266167004
16898,TheSavior,0.1359618024883749
16898,bvaughn,0.621275791526328
16897,trueadm,1.2427863988117143
16897,bvaughn,0.9320874191384223
16894,necolas,0.9327912808516854
16883,gaearon,1.243946517239439
16880,acdlite,1.2435081976180062
16880,sebmarkbage,1.2433695256898738
16879,TheSavior,0.9332997628249134
16879,JoshuaGross,1.2443962448593935
16878,gaearon,1.2437488997708177
16878,bvaughn,1.2426230283217627
16869,LetItRock,1.2454662995740358
16853,M-Izadmehr,1.2360388048280229
16822,necolas,1.2505022350020811
16821,rickhanlonii,1.2506506869617429
16810,bvaughn,1.2514983019735781
16809,acdlite,1.251518394872545
16807,sebmarkbage,1.2515978274172879
16807,trueadm,1.2515962834466952
16800,jacobp100,1.2519100324201953
16799,gaearon,1.2522052437478706
16798,bvaughn,1.2509957242926417
16798,LetItRock,1.2509341524397308
16795,gaearon,0.3911838164722776
16795,sebmarkbage,1.251982729183203
16795,Siegrift,1.2517878070979935
16795,koto,1.2253292276087733
16794,necolas,0.9393514251617505
16794,trueadm,1.2524515146388167
16784,gaearon,1.071596377149921
16784,Zzzen,1.0701618333240575
16781,acdlite,1.2552388426310053
