pr,committer,weight
17322,Luna Ruan,0.8753656536630674
17322,Andrew Clark,0.9321669025020318
17307,Dan Abramov,0.8162368802972251
17307,Dan,0.8161112471699757
17285,Sebastian Markbage,0.8142438800722744
17283,Brian Vaughn,0.8142109311505863
17282,Moti Zilberman,0.8141882456025775
17278,Brian Vaughn,0.8139965386624869
17274,Waseem Dahman,0.8135194292058516
17270,Andrew Clark,0.8133913488331592
17266,Dominic Gannaway,0.813321822753396
17265,Eli White,0.8132868057369673
17255,David Garner,0.8138527915650761
17251,Sebastian Markbage,0.810682613370293
17234,Sebastian Markbage,0.8096557287433724
17225,Dominic Gannaway,0.810554031696273
17224,Eli White,0.8093740929409032
17206,Sebastian Markbage,0.8080684992888657
17183,Jessica,0.8052161703239289
17175,Ives van Hoorne,0.8035200657021778
17104,Jagannath Bhat,0.8100049480073725
17099,Andrew Clark,0.7977160070532915
17088,Andrew Clark,0.7972684840502728
17072,Hristo Kanchev,0.7955612821219861
17071,Andrew Clark,0.7946543787370834
17068,Tom Crockett,0.7943725962933937
17063,Andrew Clark,0.7936911998940555
17058,Luna Ruan,0.7956332385703956
17042,Dominic Gannaway,0.7920138012065095
17035,Andrew Clark,0.7914331443022176
17026,ChrisDobby,0.7905680457593173
17019,Dominic Gannaway,0.7889139509317311
17004,Sebastian Markbage,0.7876775568181819
16997,Dominic Gannaway,0.7879107435707651
16989,Brian Vaughn,0.7876638753434732
16971,Dominic Gannaway,0.7865276553247997
16958,Dominic Gannaway,0.7857446048124928
16953,David Huang,0.7851061984790433
16945,Sebastian Markbage,0.7843003853187043
16937,Sebastian Markbage,0.7856626474878091
16936,Nicolas Gallagher,0.7836958576425171
16935,Sebastian Markbage,0.7832331622619877
16903,Dominic Gannaway,0.7825118008388483
16898,Eli White,0.7821087188939201
16897,Brian Vaughn,0.7820191815787182
16894,Dominic Gannaway,0.7818672537153141
16883,Sebastian Markbage,0.7814943798618368
16880,Sebastian Markbage,0.7715032690409845
16879,Joshua Gross,0.7813387874796819
16878,Brian Vaughn,0.7814557089090135
