pr	reviewer	weight
19203	laanwj	1.146740201604775
19202	MarcoFalke	1.0176658836994337
19202	jonatack	1.0176561729115823
19200	adamjonas	1.0145536959791084
19200	jonatack	0.799664097766331
19198	jonatack	1.017664794461962
19198	MarcoFalke	1.0176319332694417
19197	hebasto	1.0179585615815214
19197	donaloconnor	1.013941925899659
19197	fanquake	1.0112084839694782
19197	MarcoFalke	1.0121608353774496
19197	laanwj	1.0105185511151875
19195	ryanofsky	0.7507072985935926
19194	hebasto	1.0178313505643226
19194	miztake	1.0176751330341
19191	Sjors	0.5084625390812622
19191	MarcoFalke	0.19000852128070367
19191	NicolasDorier	1.0106398979143398
19191	luke-jr	1.0103178906269081
19191	jonatack	1.006451206587493
19189	vasild	1.0171170603781037
19189	hebasto	1.0171107406881972
19189	MarcoFalke	1.0170210191714963
19184	jnewbery	0.010805698522792543
19184	sipa	0.0017187837627068913
19184	ajtowns	1.0061752472525953
19184	hebasto	0.7537238365829184
19183	JeremyRubin	1.0175308363728648
19183	fanquake	1.0124276226941311
19183	Sjors	1.0082030440510386
19183	MarcoFalke	0.8137177382231118
19183	practicalswift	1.1219804947790237
19181	ysangkok	1.0190879396953298
19181	sipa	1.0190853838071599
19181	fjahr	1.017454658056592
19181	fanquake	1.5269840544349653
19178	glozow	0.5071648877789249
19178	MarcoFalke	1.0143239054366349
19178	jnewbery	1.0127376418732221
19178	gillichu	1.011229413546964
19177	MarcoFalke	0.5093617985930092
19177	troygiorshev	0.508583299840459
19176	hebasto	1.0193220131914265
19176	MarcoFalke	1.0193151805289262
19176	jonatack	1.01930559268868
19172	MarcoFalke	1.019369639694173
19172	hebasto	0.7645140401130626
19168	jonatack	0.7759403432769055
19168	fjahr	0.3226743015393995
19168	MarcoFalke	1.01819801512301
19168	glozow	1.0415832589616634
19164	ryanofsky	1.0193881139379983
19160	ariard	0.010980416693033075
19160	ryanofsky	0.0017470135192058753
19160	fjahr	0.5145363783105945
19160	jnewbery	1.029095065599752
19153	MarcoFalke	1.021007870759766
19153	S3RK	0.7637607664303463
19153	Sjors	0.5077186183025019
19153	adamjonas	1.014530956605413
19147	luke-jr	0.7636915074211041
19147	ariard	0.31752790009474574
19147	jonatack	0.06365349958368112
19147	naumenkogs	1.0181380727576799
19147	sipa	1.0129394118758435
19147	jnewbery	1.010352113851806
19145	mjdietzx	0.8420419093031304
19145	fjahr	0.002007093012830489
19145	FelixWeis	1.16811868027869
19145	sipa	0.881347370719746
19145	jonatack	0.041378541665561916
19143	Crypt-iQ	0.035554253860271376
19143	MarcoFalke	1.0090065051783972
19143	practicalswift	0.06325741156285376
19137	ryanofsky	0.336406928709596
19137	achow101	0.003308391608440439
19137	MarcoFalke	1.007523827071205
19137	adamjonas	0.7501426622269847
19137	Sjors	1.0290373592468098
19137	promag	0.7890438754473172
19137	S3RK	0.8202080993069023
19136	S3RK	1.0513117360520077
19136	promag	1.0502557827855656
19136	achow101	0.20005187645900063
19136	Sjors	0.8120194897988511
19136	jonatack	0.2167136403698324
19136	fjahr	1.1853628028664183
19134	MarcoFalke	1.0224411303640046
19134	dboures	1.0148109805712835
19134	adamjonas	0.760888423869797
19132	MarcoFalke	1.0225454373595795
19132	vasild	1.0224745734827057
19131	MarcoFalke	0.5113129336119522
19131	jonathanschoeller	1.0226310082944212
19131	hebasto	0.7669596463741091
19125	luke-jr	1.0192195557975863
19125	ThomasBucaioni	1.0121101409365019
19124	hebasto	1.0206466177465807
19124	dongcarl	1.0109080895350273
19124	laanwj	1.018071678066096
19124	skmcontrib	1.033954356287475
19120	promag	1.0221694572056625
19120	luke-jr	1.0221595180259255
19120	practicalswift	1.0219270453886675
19117	promag	1.0206122737538634
19117	luke-jr	1.0215813058528838
19117	Kixunil	0.7645347873425119
19117	MarcoFalke	1.0193503713717411
19116	fanquake	1.2241764560103028
19114	hebasto	0.5120367484222379
19114	MarcoFalke	0.5120293475034907
19109	naumenkogs	0.31574399280353255
19109	sipa	0.019729276117117722
19109	jnewbery	0.035501766713535804
19109	jonatack	0.7562406814785112
19109	ajtowns	0.7524013369754514
19107	jonasschnelli	1.024804582219183
19107	troygiorshev	0.019975043013856452
19107	rajarshimaitra	0.03595268067925403
19107	jnewbery	0.019968698821128367
19106	MarcoFalke	0.7686933139410999
19106	vasild	1.0248709047783695
19106	luke-jr	1.024770309977065
19105	theStack	1.0213701771890162
19105	fjahr	0.11107174230646635
19105	sipa	1.0214346208587242
19105	Sjors	1.0162401107832726
19105	jnewbery	0.00322493623610235
19105	troygiorshev	1.0153409203062234
19105	ysangkok	0.7614338771935308
19105	narula	1.0152072082542185
19104	hebasto	1.0248964452892708
19104	promag	1.0248898169657836
19101	promag	0.6541457902523418
19101	ryanofsky	0.24569872103182838
19101	kiminuo	0.24590380161690079
19101	MarcoFalke	1.3849552662775793
19100	ryanofsky	1.0224701403012348
19100	promag	1.0146339182286506
19099	promag	1.0054693072087724
19099	ryanofsky	1.0069720838622693
19099	kallewoof	0.7844038751752761
19099	MarcoFalke	0.3281637859561297
19098	MarcoFalke	1.0254306590250328
19098	ryanofsky	0.5082936288784833
19098	promag	0.758049043000216
19096	promag	0.7689688931297991
19096	ryanofsky	0.3197275692882049
19096	MarcoFalke	0.5114649437496372
19096	ariard	1.0221979911881183
19095	MarcoFalke	1.017691239481014
19095	jnewbery	1.0248731022534272
19093	MarcoFalke	0.06406027580159848
19093	rajarshimaitra	0.005968877319577632
19093	luke-jr	0.5081646231150687
19093	glowang	1.0056499555612604
19093	jnewbery	0.514147939229136
19092	luke-jr	1.0172682602779735
19092	jonatack	1.017078584843365
19092	promag	1.0170775883322942
19090	ajtowns	1.0257535379692415
19090	MarcoFalke	0.06395623368754615
19090	jnewbery	0.32051440745094395
19089	MarcoFalke	1.0257915509448177
19089	jonatack	0.019937216440498735
19089	luke-jr	1.0257520539517107
19089	hebasto	0.7639597925401939
19088	MarcoFalke	0.7693570096836102
19088	fanquake	1.0257332364256988
19085	jonatack	0.7506585031519819
19085	jnewbery	0.5013907307355225
19085	promag	1.0074046728281658
19084	laanwj	0.7693715470809406
19084	MarcoFalke	1.0250019464527054
19084	fanquake	1.0227970345289468
19084	hebasto	1.0242903587706638
19084	ariard	1.0218233588547612
19084	naumenkogs	1.0219531115051161
19083	jnewbery	0.1913131598865404
19083	MarcoFalke	0.0032311294680795175
19083	glozow	0.01093726712201081
19082	MarcoFalke	0.19207264084569936
19082	glozow	0.03602408967946858
19082	laanwj	1.0256940161355925
19082	jnewbery	0.19164641615944436
19082	gillichu	1.0216161068150122
19078	achow101	1.017942606243216
19078	ryanofsky	1.0934461543948515
19078	MarcoFalke	1.093714524300196
19077	ryanofsky	0.06381788782070237
19077	achow101	0.003302986750580926
19077	promag	1.0276158654979284
19077	Sjors	1.030839265264598
19077	S3RK	0.19989567591027832
19072	adamjonas	0.19260541695187966
19072	jonatack	0.0360955909755239
19072	laanwj	1.0256668730933307
19072	MarcoFalke	1.0256640913793902
19071	flack	1.0271441583406635
19071	MarcoFalke	0.3199325289363723
19071	Sjors	0.512949139996444
19071	jonatack	0.03589439294389915
19070	ariard	1.0206130519037437
19070	jnewbery	1.0103228305336036
19070	ysangkok	1.0086765551470855
19070	MarcoFalke	1.006599081599553
19068	fanquake	1.0236900348009628
19067	practicalswift	0.11288980714975168
19067	MarcoFalke	0.7714214691635759
19067	Crypt-iQ	0.3214829654006541
19065	MarcoFalke	0.0380943819886822
19065	practicalswift	0.0034029398351673287
19065	Crypt-iQ	0.5206617750377538
19064	MarcoFalke	0.5444434209510497
19064	hebasto	0.012929109866759604
19064	practicalswift	1.0377581403623262
19064	kiminuo	1.26442418778161
19064	jnewbery	0.6327294862060896
19064	jonatack	1.2654710592856568
19063	MarcoFalke	0.3214298588637752
19063	rajarshimaitra	1.0288296752335508
19061	MarcoFalke	1.0288595431643435
19061	maitrebitcoin	1.0287510627582142
19056	hebasto	1.0288137248838924
19056	MarcoFalke	1.0274308159190029
19055	jonatack	0.5132720029179398
19055	MarcoFalke	1.0258010788334964
19055	fjahr	0.0017396338325287718
19055	Sjors	0.3171854858217448
19055	real-or-random	1.0154461424520136
19055	promag	0.3161982006737387
19054	ryanofsky	1.0271699522403406
19054	achow101	0.5069286906976571
19054	luke-jr	1.021249559672696
19054	Sjors	0.5056961222552572
19052	MarcoFalke	1.0304975396230405
19052	practicalswift	1.0303241725931434
19048	jonatack	1.0307616324700315
19048	rajarshimaitra	0.03607186942154703
19048	jnewbery	0.32177487852497033
19048	laanwj	1.0258357391359925
19048	glozow	1.0203798898924326
19046	Empact	1.0270978688404975
19046	achow101	0.7564841589368351
19046	jnewbery	0.7543079571117814
19046	ryanofsky	1.0057136978087482
19044	theStack	1.0306226504320548
19044	jnewbery	0.11229273154074923
19044	MarcoFalke	1.0251534240565818
19044	Empact	0.770322708916996
19044	jkczyz	0.5126125032388398
19044	fjahr	1.0230720966905504
19043	darosior	1.024214779934095
19043	MDrollette	1.0243415065560622
19043	vasild	1.0692761111037439
19041	fanquake	0.7657309099251832
19041	MarcoFalke	0.3190603256704113
19033	laanwj	1.0201067770500705
19033	promag	0.34118077411466674
19033	LarryRuane	0.3564546912795842
19032	MarcoFalke	0.32225599700816626
19032	sipa	0.3216251841689668
19032	jonatack	0.771330390313784
19031	vasild	0.0017359337617305758
19031	naumenkogs	0.7592112373509496
19031	dongcarl	0.5032892247474426
19031	jnewbery	1.0159319833948584
19029	MarcoFalke	1.0320931947623968
19029	hebasto	1.0320862577695593
19025	MarcoFalke	1.0337718090232133
19022	jnewbery	0.5119030896676771
19022	MarcoFalke	0.7680885347849973
19022	glowang	1.0227175464159153
19022	amitiuttarwar	1.0204619796489849
19020	sipa	1.0323186316413109
19020	MarcoFalke	1.0318515773850303
19020	Empact	1.0319171537373848
19014	Sjors	1.0329451327885297
19014	MarcoFalke	1.0329365785409423
19013	MarcoFalke	0.0010529116722180145
19013	Sjors	0.0765909421395687
19013	achow101	1.468979018139984
19013	ryanofsky	0.4645158262944578
19013	katesalazar	1.4865017940620127
19011	ryanofsky	1.0328429830230572
19011	promag	0.7730348645479539
19011	jonasschnelli	1.0353707450774807
19010	MarcoFalke	0.1932735195942129
19010	jkczyz	1.0313060127512461
19010	jnewbery	0.011045192958755876
19010	theStack	0.77311886290842
19010	fjahr	1.031096543405534
19010	jonatack	0.7664343530826532
19009	MarcoFalke	0.7721064098595254
19009	laanwj	1.027436691751151
19009	yakitorifoodie	1.0273768718919025
19009	jonatack	0.31702303211180327
19007	MarcoFalke	1.0337732014969705
19007	jonasschnelli	1.0337692303730905
19007	ryanofsky	1.0337098856900806
19006	ryanofsky	1.0330313069651664
19006	MarcoFalke	1.0328864069159054
19005	MarcoFalke	0.5113657417665074
19005	kcalvinalvin	0.06376808558046765
19005	jonatack	0.509202883307209
19004	practicalswift	1.0338027767694657
19004	kcalvinalvin	0.011104001744724373
19004	hebasto	0.7752894817368847
19004	MarcoFalke	1.0337139269089468
19004	tryphe	0.3230232120751706
19004	sipa	1.0336636893988511
19001	hebasto	1.0340724017962124
19001	10xcryptodev	0.7704802122907433
19001	laanwj	1.02744261894352
18994	MarcoFalke	0.06446828006123714
18994	practicalswift	0.19350625651369507
18993	tryphe	1.032527935822302
18993	10xcryptodev	1.032526282730223
18991	ariard	0.19273361223782448
18991	naumenkogs	0.010974525170026483
18991	glowang	0.7682672455006658
18991	sipa	1.0248269476363785
18991	luke-jr	0.765165154626315
18991	mzumsande	1.0107119380834608
18991	achow101	1.0033306042024404
18991	andrewtoth	1.0002777140629733
18991	jnewbery	1.0006892031989574
18990	luke-jr	1.0215390707201488
18990	jnewbery	1.0114602553821983
18988	TheBlueMatt	1.0352037273689323
18986	jonatack	0.5177887120501983
18986	rajarshimaitra	0.02020730427744375
18986	MarcoFalke	0.11315198845564445
18986	jnewbery	1.0337001905797691
18985	theStack	1.0371434883386883
18985	MarcoFalke	1.3699605178219276
18985	martinus	1.3815247834903719
18982	ariard	0.7742993945981322
18982	ryanofsky	0.19332906344434622
18982	jonatack	0.7728913680271017
18981	jonatack	1.0363670580353874
18981	MarcoFalke	0.7772711479738403
18981	laanwj	1.0363427956137028
18981	kallewoof	1.0363423444022042
18971	Empact	0.5147645703242786
18971	achow101	0.003252176577162284
18971	jonatack	1.0329191704447134
18971	ryanofsky	0.011011458019070093
18968	laanwj	1.0376850786103822
18968	MarcoFalke	0.19274364463901933
18968	hebasto	1.0194066440013354
18968	ariard	1.0190548615448018
18965	kallewoof	1.038163970491239
18965	MarcoFalke	1.0353116586679492
18965	ryanofsky	0.020175846949960618
18965	jnewbery	1.0152791570433264
18964	MarcoFalke	1.037905352541806
18964	promag	1.0465874671435813
18963	ariard	0.19316914373378397
18961	promag	0.7787634815520954
18961	tarboss	1.0378944865592796
18960	theStack	0.777823191294232
18960	jnewbery	0.003289299287399206
18960	MarcoFalke	0.3242087840954165
18960	fjahr	1.037825784956989
18960	clarkmoody	1.0377155376384943
18960	jonasschnelli	1.0377061297011183
18960	jkczyz	1.036731799404667
18960	narula	1.0361526367741625
18960	ariard	1.031796546557868
18958	laanwj	1.0369248057353473
18958	dongcarl	1.0320915564670352
18958	MarcoFalke	1.0320872032948534
18956	laanwj	1.0377442500140537
18956	fanquake	1.037415429082544
18949	jonatack	0.5174338244762807
18949	adamjonas	0.11342214167519593
18949	ariard	1.039115517971333
18949	fjahr	1.0387318905277543
18949	laanwj	1.0377518900962848
18949	MarcoFalke	1.0303867529601813
18949	sipa	0.5136064101283404
18948	ryanofsky	0.7762649263416124
18948	hebasto	1.0365254678058213
18942	MarcoFalke	1.030560297196279
18942	fanquake	1.0395463759548025
18942	laanwj	1.039540501517521
18942	luke-jr	1.0215580197903678
18938	MarcoFalke	1.0394721228695714
18938	practicalswift	1.0393427607362902
18937	MarcoFalke	1.0401546777053756
18937	theStack	1.0401363554509242
18933	jonatack	1.0402080046615307
18933	MarcoFalke	0.8997493334614483
18933	instagibbs	1.03947448002978
18932	MarcoFalke	0.7801846548408087
18932	brakmic	1.0401759628717164
18927	MarcoFalke	0.7687915784405281
18927	hebasto	0.3207263517644442
18926	ryanofsky	0.5178930073252509
18926	glowang	0.036327135978478614
18926	MarcoFalke	0.19361274096995099
18926	dongcarl	1.0310972074442522
18923	ryanofsky	0.3190184159069077
18923	MarcoFalke	0.5073885222267972
18923	promag	1.007447959306985
18923	jnewbery	1.0074814924324333
18922	MarcoFalke	0.19515696224100162
18922	hebasto	0.1138223461854799
18921	practicalswift	1.0411039324605265
18920	jonatack	0.3253618636398002
18919	instagibbs	1.040962215140528
18919	MarcoFalke	1.2853991072280642
18918	MarcoFalke	0.19374854833143412
18918	ryanofsky	0.3231367098677238
18918	achow101	0.01109547652588368
18918	Empact	0.11315964257581546
18918	Sjors	1.0339211472794825
18908	sipa	0.5210571492554138
18908	brakmic	0.5209802364046882
18907	MarcoFalke	1.0245159680627811
18907	achow101	0.7625441844516171
18907	Sjors	1.0004916379976916
18903	MarcoFalke	1.0427685611279631
18901	promag	1.043253943792084
18901	brakmic	1.0421768820585715
18901	MarcoFalke	0.7815057644808443
18901	sipa	1.0426761270397567
18898	vasild	1.0436013479233304
18898	hebasto	1.0433240187615163
18898	promag	1.0432598486769895
18897	ryanofsky	0.5176583204912738
18897	hebasto	0.19525383190385406
18897	promag	0.5203563885754596
18896	promag	1.0432760967459433
18896	hebasto	1.0430439446665793
18895	MarcoFalke	0.001774731618245946
18895	glozow	0.03650505309956098
18895	amitiuttarwar	0.11314550006346591
18894	hebasto	1.0439494453637248
18894	promag	0.7817905940862847
18894	Sjors	0.7814676564780534
18894	laanwj	1.0377291955461803
18890	amitiuttarwar	1.0271405713771848
18890	MarcoFalke	1.0265138556984899
18883	promag	1.0445300995086242
18883	hebasto	1.0445268497585163
18882	vasild	1.0445059397995542
18881	MarcoFalke	1.0444005297645753
18881	hebasto	0.02039814722400788
18881	jonatack	0.00027092808127264744
18881	sipa	1.0443018741385581
18878	MarcoFalke	0.5197277089176439
18878	ryanofsky	1.038340747557549
18877	promag	1.0441579977607174
18877	jnewbery	0.003309169666427456
18877	jkczyz	0.3260587590615892
18877	ariard	1.0429324666546935
18877	fjahr	0.5213087166320439
18877	jonatack	0.32580038537242756
18871	sipa	1.044180004201566
18871	brakmic	0.7831324423338182
18870	luke-jr	1.0449263937403295
18870	MarcoFalke	1.0449215077912457
18870	sipa	1.0449188444610191
18870	achow101	0.020377698583513043
18870	jonatack	0.32631844971451923
18870	ryanofsky	0.7820128382137428
18870	Sjors	1.0419529120778637
18867	MarcoFalke	0.006043257717719415
18867	practicalswift	1.036323854576286
18866	laanwj	1.0436834504729247
18866	MarcoFalke	1.0435291715520174
18864	MarcoFalke	0.7832727897703577
18864	Sjors	0.7830448963443171
18863	promag	1.0452875670554789
18863	MarcoFalke	1.0267765881805004
18861	luke-jr	1.044997202284723
18861	sipa	0.06446591592920185
18861	jnewbery	1.0246566908881882
18861	amitiuttarwar	0.32450884191577434
18861	narula	0.5034370268247156
18857	promag	1.045280058618949
18857	vasild	1.0454727926193967
18854	hebasto	1.0465349314673114
18854	MarcoFalke	1.0465196293624262
18853	hebasto	1.0464858649014441
18853	MarcoFalke	1.045686760368533
18853	Sjors	1.04534746258014
18850	ryanofsky	1.0432679206330226
18849	elichai	1.045301087541785
