pr,commenter,weight
40189,seanpmorgan,1.016776494307997
40184,gbaned,1.0002215646556047
40179,gbaned,0.7561211760824598
40179,tfeher,1.0162961294955801
40177,zhuzilin,0.5094107307252064
40177,aaudiber,1.0195611574914598
40173,marko-radojcic,1.0197591213755945
40173,deven-amd,1.0169910291982691
40158,gbaned,1.0029611251036252
40153,vnghia,0.03566709523024463
40153,mihaimaruseac,0.19020400941360088
40133,tg-at-google,1.019876980115382
40132,mdanatg,1.0137732935729176
40128,Srini511,0.7627391202925697
40128,gbaned,1.017036295855876
40120,bondhugula,0.7889663794929078
40120,joker-eph,1.0164624523754822
40120,gbaned,0.7865493949216573
40118,zhuzilin,1.0196400184266847
40116,googlebot,1.0207905058308457
40116,gbaned,1.016219163932933
40116,kitstar,1.0205031797966697
40116,bixia1,1.0052924045571985
40116,jewillco,1.0131844730072892
40082,bondhugula,1.0211860429459703
40071,joker-eph,1.0219762582547427
40069,googlebot,1.0220129817371824
40069,pashu123,1.0220118693059734
40064,bondhugula,0.5102673286593264
40064,gbaned,1.0192593004994637
40062,DEKHTIARJonathan,0.03798316490868253
40062,bixia1,0.5377276843279463
40062,gbaned,0.03736881270010843
40062,googlebot,1.0040866832020638
40062,tfeher,0.32849891876742077
40062,tensorflowbutler,1.1633290708123545
40034,gbaned,1.0114258789565524
40034,Molkree,1.0117151379261091
40013,gbaned,0.7591917360238554
40013,lgeiger,0.7601352403733512
40013,rthadur,1.018087724389133
39990,gbaned,1.0150192772234776
39990,tensorflowbutler,1.007119368537871
39990,tfeher,1.0073600358803816
39990,bixia1,1.028345087879067
39988,yyoon,1.0216924817398287
39988,wwwind,0.03558456825436081
39988,gbaned,0.5036462360903684
39988,rthadur,1.00841364790015
39988,renjie-liu,1.0135413630428047
39984,googlebot,1.0250534319528366
39984,jadevaibhav,0.5119074229168481
39984,mihaimaruseac,1.0224291667858296
39956,bhack,0.511239705098814
39946,gbaned,0.11233411305575464
39946,patriklaurell,1.0287240735771324
39946,advaitjain,1.0587740465458757
39932,allenlavoie,1.0256615189978917
39932,gbaned,0.7654929235980882
39932,jing-dong,1.0414283741959809
39932,toddlipcon,0.19651057430702534
39932,rmlarsen,1.0579925166068342
39930,cheshire,1.0255307035472543
39930,tg-at-google,1.0225056858205837
39928,tg-at-google,1.0224670890254177
39927,yyoon,1.0260338417475159
39927,tg-at-google,1.0224672003179929
39902,yyoon,0.7574546714922099
39902,wwwind,0.7590045104803238
39902,rthadur,1.0103951595459457
39902,gbaned,1.0106193363156744
39901,gbaned,0.7707365963643869
39901,kamilrakoczy,1.037413811422447
39893,gbaned,1.017039275574078
39893,sshiddib,1.016030314639094
39860,cheshire,0.7700002348189015
39860,ekuznetsov139,0.5409219428544234
39860,sanjoy,1.0181451412575957
39860,gbaned,0.011506628469333403
39860,tensorflowbutler,1.1256553074581073
39860,allenlavoie,1.141802110097014
39859,gbaned,1.010935750208801
39799,jsimsa,1.027948196332029
39799,stjohnso98,0.035793330154364124
39799,gbaned,1.0121242892456404
39799,rachellim,0.1110557410067851
39799,googlebot,0.18989226712525462
39771,mihaimaruseac,0.010914360276808956
39771,vnghia,7.340466797543815e-05
39767,gbaned,1.0216462186700117
39767,sanjoy,1.0098744040133885
39767,kaixih,1.0096773251266
39765,keith,0.11227668894390698
39765,tnsrz,0.3206751757049044
39765,yyoon,1.0261763330909341
39765,rthadur,1.021279239835827
39764,alextp,1.0260783930437238
39764,reedwm,1.0261193928064216
39760,gbaned,1.0278198618725565
39760,mdfaijul,0.06357755476027643
39760,ezhulenev,1.0360701586740013
39760,googlebot,1.0393475027559957
39747,Zantares,0.001743651188578713
39747,gbaned,1.0314819822252177
39747,penpornk,0.31679895990660617
39734,gbaned,1.0226883254864572
39734,nouiz,0.7639831957849191
39734,timshen91,1.0152042431121036
39731,yongtang,1.0260167371770788
39731,alextp,1.0272830533358643
39731,gbaned,1.0216485539402913
39726,googlebot,0.7736745243906391
39726,alecyu2018,0.19283674997507783
39726,gbaned,0.510232934184993
39726,tensorflowbutler,1.0024018879624854
39711,gbaned,1.0314417983387763
39711,abhichou4,1.0295080787506339
39700,googlebot,1.032513938912139
39700,gbaned,1.0324006786271795
39700,mihaimaruseac,1.0288779389346245
39700,yashjain1129,1.025665445021684
39691,googlebot,1.0293976214694005
39691,gbaned,0.5124377659330389
39691,bhanuprakashbv,0.06363070922268918
39691,rthadur,1.0067829434098474
39678,googlebot,1.0307683918344448
39678,gbaned,0.5078439475137494
39678,firejq,0.5102159294193398
39659,AyanmoI,0.7685857596555619
39659,bas-aarts,1.02149955215208
39659,joker-eph,1.0212626025345235
39659,sanjoy,1.0212284857983869
39659,akuegel,1.0203540859088986
39650,yongtang,1.0326561980260434
39630,googlebot,1.0343035280747848
39630,ghost,0.11054414617230084
39630,k-w-w,1.0206199700756868
39630,mihaimaruseac,1.0199793463161513
39630,gbaned,1.00980552097428
39609,mihaimaruseac,0.1954115161163586
39609,adriangb,0.000948250505585894
39609,omalleyt12,1.0320664112999316
39609,k-w-w,1.0316874169786874
39609,gbaned,0.31808067662542616
39609,btel,1.0150561903981257
39609,stsievert,1.0107070033223695
39597,gbaned,1.0338072637703684
39597,cuixiaom,1.0335269409767227
39597,mihaimaruseac,1.0334369477736818
39597,reedwm,1.031953368593607
39597,martinwicke,1.0318920221791794
39597,jsimsa,1.0223129233435397
39577,chsigg,1.0262721951581202
39577,rthadur,1.0245338376514532
39577,YashasSamaga,1.0099320357805974
39577,nluehr,1.0538600613137852
39563,gbaned,1.0185627135736954
39563,nhasabni,1.0136395167378716
39562,gbaned,0.7595540461450234
39562,chsigg,1.0050326948971127
39551,gbaned,1.0329789288493971
39551,ematejska,1.0262048113743336
39543,liufengdb,1.0211863856681809
39543,gbaned,1.0144884792378324
39543,wwwind,0.31480283853283153
39543,suharshs,1.008472040803165
39541,bhack,0.00014235690415400436
39541,mdanatg,0.006074145720253572
39527,freedomtan,0.7713670343851436
39527,daverim,1.0372988178660536
39527,rthadur,1.0250903168338494
39527,jdduke,1.0247807393256756
39508,gbaned,0.31653695101661544
39508,jaingaurav,1.0216079284123039
39508,edloper,1.0076101562193427
39508,penpornk,1.007625995304567
39508,ngc92,1.0177618519429503
39481,yongtang,0.32427581384523474
39471,gbaned,1.0329822832179476
39461,yongtang,1.0383612138630423
39452,jhseu,1.0319609412067565
39452,Bidski,0.5336023313307872
39452,jsimsa,1.0223063673660269
39452,alextp,1.0216743998079012
39452,gbaned,0.0005335060010327885
39452,googlebot,1.0090627262444998
39452,ematejska,1.1982551199680322
39452,tensorflowbutler,1.2250816002310083
39444,teijeong,1.0389594546286451
39444,multiverse-tf,1.0387714684800695
39444,freedomtan,1.038518347684733
39429,gbaned,0.7635044549396919
39429,chsigg,1.0050332236391997
39429,rthadur,1.0123668217789892
39429,mihaimaruseac,0.7794291362875208
39429,ekuznetsov139,1.0160886928923196
39422,googlebot,1.0387319027708342
39422,samikama,0.0017612703954131379
39422,vcarpani,1.0393597585731458
39422,spidyDev,1.0393400833430704
39422,rthadur,0.5111291288698601
39422,Squadrick,1.0381016522391824
39422,mihaimaruseac,0.1926945461266457
39422,gbaned,1.009789045104572
39420,Srini511,1.0376283985838393
39335,gbaned,1.024952876090538
39335,CuiYifeng,1.0233160682045743
39327,nouiz,1.0402389057323642
39327,tpopp,1.0396733398022304
39327,akuegel,1.0395643409336812
39324,googlebot,1.041746052140888
39324,pvarouktsis,0.0035699435058195064
39324,gbaned,0.0692694972074854
39324,ebrevdo,1.0553749359347968
39324,rthadur,1.131773431269335
39324,tensorflowbutler,1.2250815780065802
39319,vnghia,0.777838484405412
39319,mihaimaruseac,1.0370444462306563
39297,googlebot,0.7771334066916691
39297,TomHeaven,0.3226852020883425
39297,ezhulenev,1.0400486432573692
39297,gbaned,0.1928124425901755
39297,gunan,1.0115724937845187
39297,gharibian,1.0143686241665453
39297,jaingaurav,1.0455198865364905
39286,googlebot,1.0423995925431182
39286,sboshin,0.3297368329760132
39286,gbaned,0.2041358491027309
39286,mihaimaruseac,1.1100929461555533
39286,rthadur,1.1124461101956324
39286,tensorflowbutler,1.1770789562523556
39283,deven-amd,1.0424734022781357
39283,penpornk,1.0424549824454095
39283,av8ramit,1.0424443543121802
39282,gbaned,1.0306313770377433
39281,bas-aarts,1.0381439129846373
39281,gbaned,1.0380345451831974
39279,gbaned,0.01994901348777117
39279,yair-ehrenwald,0.06372900436074344
39279,rthadur,1.0143741875096808
39279,tensorflowbutler,1.0031742555147505
39279,googlebot,1.0075054947319202
39279,OSMaxwell,1.0227717607188327
39266,googlebot,1.0427681307683727
39266,cefaci,0.5141001607135971
39266,teijeong,1.0413465529464452
39266,gbaned,1.0363426922110504
39266,jdduke,1.0280992790448202
39252,k-w-w,1.031318097600465
39252,PiyushDatta,1.0311625760284109
39252,googlebot,1.0416220428031489
39243,duncanriach,0.19628411927357176
39243,cheshire,1.025479233708823
39243,gbaned,0.764510846537106
39243,tensorflowbutler,1.05065501650853
39243,reedwm,1.053116432025647
39241,yongtang,0.32417853715946476
39241,edloper,1.0425134213122227
39241,AdrienCorenflos,1.0425640059426944
39241,gbaned,1.0168257266124223
39233,martinwicke,0.11292567667796029
39233,DEKHTIARJonathan,0.11294692386805164
39233,gbaned,0.006040534285537495
39233,tensorflowbutler,1.0689216144698024
39216,vnghia,0.00014234212261902347
39216,mihaimaruseac,0.011146297123394667
39216,sshrdp,1.0334025836868652
39204,gbaned,1.0418912169364791
39183,tfeher,1.044311659209907
39166,kaixih,1.0356085987991923
39156,gbaned,1.0329904162014423
39155,tfeher,1.0375567576531466
39155,gbaned,1.0329908846932254
39153,tfeher,1.0426807329443069
39150,teijeong,1.0439679862971754
39150,gbaned,1.04293493097288
39150,wwwind,1.0429147623707937
39137,yongtang,1.04431257804513
39134,yongtang,1.0271179411873246
39133,cheshire,1.036114545285969
39133,gbaned,0.5084334674792069
39133,joschkabraun,0.7651888637797783
39133,tensorflowbutler,1.0045845310722747
39131,yongtang,1.0450986676666962
39124,mihaimaruseac,1.0434509853279028
39124,vnghia,1.0434505641476177
39123,yongtang,1.045126291768397
39095,googlebot,1.047188759560326
39095,Rishit-dagli,1.0381109638086676
39089,googlebot,1.0471561029849799
39089,gbaned,1.0202127515286903
39089,johnamcleod,1.0227322594012542
39077,googlebot,1.0477233216215858
39077,JaccovG,1.0454160854820753
39077,gbaned,1.0380589224235763
39077,rthadur,1.0308718930526148
39077,dzakhar,1.0307057793704504
39073,gbaned,1.0216781066908587
39073,caisq,1.0216769575557034
39073,hannesa2,0.03581807670378392
39073,frankchn,0.11135203148388467
39062,agramesh1,0.5222407775777202
39055,googlebot,1.0478128240705553
39055,yair-ehrenwald,0.7856697395312034
39055,gbaned,1.0479945382165492
39043,jdduke,1.0489305485859857
39043,yyoon,1.0410701764709451
39043,keith,1.0391468201690666
39042,pidajay,0.0002700858384866272
39042,alextp,0.7829959715631495
39042,rthadur,1.042415628636658
39042,allenlavoie,0.06496029978371273
39042,gbaned,1.038686308317159
39031,gbaned,1.0298264890178976
39031,andrewstevens-infineon,1.0264823381518142
39029,yongtang,1.0491250794354716
38980,googlebot,1.0485898482945237
38980,gbaned,0.7702454420447036
38980,npanpaliya,0.011000262007680594
38980,rthadur,0.7673685896007751
38980,jayfurmanek,1.0193088656731868
38979,googlebot,1.0501665905096649
38979,WurmD,1.0501662190100187
38979,gbaned,0.7924115171244066
38979,tqa236,1.0060739621750863
38979,vr140,1.1647682935675574
38979,fchollet,1.2211598011027371
38968,googlebot,0.11202854910269763
38968,gbaned,0.06394694872161762
38968,kushanam,0.036208412460042826
38968,guptapriya,0.7699852200598387
38968,mihaimaruseac,0.7628677506446835
38964,angerson,0.5242199015042719
38964,gunan,0.7870387730129559
38964,alextp,0.7846360906075885
38964,gabrieldemarmiesse,1.04993250515505
38964,gbaned,1.0477002189307352
38964,sub-mod,1.047495339173735
38964,mihaimaruseac,1.047487106245099
38964,perfinion,1.044238945943606
38964,r4nt,1.038723792441175
38960,jhseu,1.0499119345786427
38960,ctessum,1.032994248698461
38960,gbaned,1.0075354334604423
38959,yongtang,1.049189686789498
38958,yongtang,1.0406289070873482
38958,gbaned,1.049344831134866
38956,keith,0.0032963785174839875
38956,thaink,1.0497845679609776
38956,dan-zheng,1.0497867198887532
38956,teijeong,0.1957611703687228
38956,gbaned,1.037215016060694
38956,yyoon,1.0371368560693226
38956,tnsrz,0.322423017855334
38953,deven-amd,1.0441588217493614
38953,gbaned,1.0435538671413866
38911,zhuzilin,0.01092041777794443
38911,cheshire,1.0312523236410578
38911,sanjoy,1.031180645908999
38911,tpopp,0.06336318530049653
38911,gbaned,0.7595335979154747
38911,marko-radojcic,1.010933999420625
38904,hajuho,1.0502870204488874
38904,teijeong,1.020472716889602
38895,gbaned,1.0495179715522924
38895,yongtang,1.0489510334490912
38873,gbaned,0.32012315215632625
38873,sicong-li-arm,0.00013938516310365727
38873,hajuho,1.0169604128478231
38873,rthadur,0.5032115356056451
38873,petewarden,1.0270076202418654
38869,wwwind,1.0464494162601452
38854,Hacky-DH,1.0437211392979924
38854,zhuzilin,0.7782430454702162
38854,gbaned,1.0266383431725166
38835,gbaned,1.0271968648560947
38835,Zantares,1.0265780110947549
38833,freedomtan,1.04974998393818
38806,jdduke,1.0533042391733878
38806,gbaned,1.021684973727073
38806,sfalexrog,1.0216410013989494
38759,deven-amd,1.055119923733901
38719,vnghia,0.0033203829647999597
38719,mihaimaruseac,0.0654919965140575
38719,gbaned,1.0308105406602985
38716,mdanatg,1.0565880494157023
38716,yongtang,0.7921765052814199
38705,gbaned,1.055119004960421
38705,liutongxuan,1.0546597088453482
38705,burgerkingeater,1.0640590131340313
38704,suharshs,1.0382139072325025
38704,gbaned,0.020150097144797364
38704,Tessil,0.0017682153076480239
38704,liufengdb,1.0040985414445922
38704,talumbau,1.1036612799654004
38704,advaitjain,1.1036859069558271
38669,ashutosh1919,0.195610891458117
38669,mihaimaruseac,0.11202697197156197
38669,jsimsa,1.0385844166204254
38669,rthadur,1.0304756486623978
38669,gbaned,0.3266327536050531
38669,tensorflowbutler,1.1153581989535608
38667,qqsun8819,0.7898505045693116
38667,stellaraccident,1.0562005241120322
38666,googlebot,1.058554130108547
38666,marcin-sielski,0.11494654656979073
38666,hajuho,1.056595654605332
38666,redsigma,1.0551737977985232
38666,terryheo,0.5262884792412332
38666,gbaned,1.0502182492802292
38634,hajuho,0.5083357589297869
38634,MeghnaNatraj,1.0564630970104452
38634,gbaned,0.19283467764281928
38634,patriklaurell,0.5104463669376945
38634,rthadur,1.0069133002360988
38634,advaitjain,1.045176148600878
38630,Zantares,0.32435673396666004
38630,mdfaijul,1.0558178100659572
38630,gbaned,1.0451781102579762
38630,nammbash,1.0268104370429558
38630,penpornk,0.5132406318695992
38604,gbaned,1.059955432826269
38604,psunn,1.0599066695987096
38604,Abhipray,1.0554282748418973
38600,byronyi,1.0503083510004363
38600,haoyuz,1.0496919117647638
38600,gbaned,1.0453118680612872
38600,fesun,1.0414966264614713
38600,bramandia,1.0407486652276152
38585,yongtang,0.06464892438597755
38585,gbaned,1.0503616935657127
38585,alextp,1.0443277626246992
38585,rthadur,0.7698895076907091
38585,mihaimaruseac,1.0262550494132467
38573,gbaned,0.7690653092630193
38573,ManishAradwad,0.7786551297597143
38573,alextp,1.0542133113711336
38573,mihaimaruseac,0.768604580505857
38573,tensorflowbutler,1.006327943801435
38567,gbaned,1.0383753414778958
38567,patriklaurell,1.0495088611927754
38553,penpornk,1.0581327734355124
38553,gunan,0.7924271557305925
38553,agramesh1,1.0573490511832455
38549,karmel,1.0565200775465573
38549,yongtang,0.1962271168860215
38549,alextp,1.0558638567643188
38549,martinwicke,0.7868158948646842
38549,gbaned,1.0357996467972495
38499,ashutosh1919,0.5297098361190697
38499,mihaimaruseac,1.059570280410712
38497,renjie-liu,1.062154327145948
38497,freedomtan,1.0621462054052428
38481,googlebot,0.5297922272497206
38481,dansitu,0.33093361859465026
38481,gbaned,0.7930150315389677
38481,freddan80,1.0618694482078062
38481,felix-johnny,1.061731048499995
38467,gbaned,0.7831874168497001
38467,anorak-k,0.7947111325053878
38467,alextp,1.0594517736200593
38467,tensorflowbutler,1.0326123938639273
38467,unicorn-io,1.0249039940072184
38464,penpornk,1.0622167500468551
38464,agramesh1,1.0613360873500581
38401,yongtang,1.0657122328952686
38398,gaurav1086,1.0646418510947455
38398,joker-eph,1.0649926302914
38387,gbaned,1.0642339791743731
38387,joker-eph,1.0615170508440535
38387,dfki-ehna,1.0608984692635812
38373,tomasvr,0.7893457007085456
38373,mihaimaruseac,1.0552803092723273
38373,gbaned,0.7852128164638995
38373,tensorflowbutler,1.0261547061043186
38371,tomasvr,1.063418250110011
38358,jenselofsson,0.5170301501263344
38358,gbaned,1.0168354479224966
38354,wwwind,1.0616201126769114
38354,jdduke,1.0598647246345574
38345,gbaned,1.0489697103389497
38345,mansnils,0.1921549280413263
38345,freddan80,1.0275507682492704
38345,rthadur,0.3191317658153524
38322,mahmoud-abuzaina,1.0622813446060524
38288,yongtang,1.0565236521091332
38288,mihaimaruseac,1.0558135196272866
38266,googlebot,1.0684202242391807
38266,AdrienCorenflos,0.1985684637263971
38266,jsimsa,1.066988822706059
38266,gbaned,0.7934964471091281
38266,aaudiber,1.0657992362042712
38266,tensorflowbutler,1.0497417761332215
38259,penpornk,0.7874956601767216
38259,Srini511,0.7883370760200001
38258,googlebot,1.0686917723258778
38258,ganler,1.0686907835719248
38214,gbaned,1.1239828660421771
38214,ManishAradwad,1.1306507808354984
38209,yongtang,1.0683095709697283
38186,googlebot,0.8034132462700349
38186,linearhit,0.5343638174025436
38186,gbaned,0.5243991779716117
38186,tensorflowbutler,1.0464792393352453
38175,googlebot,1.0715731708715794
38175,cdknorow,0.790987295159288
38175,petewarden,1.0208067848054752
38146,gbaned,1.0502318050082493
38146,tfeher,1.0499818285630358
38142,yongtang,1.0723372835551628
38136,nouiz,0.011466773602346802
38136,akuegel,0.5332410438126743
38136,cheshire,1.0665673823375172
38128,gbaned,1.0683838198556508
38128,Zantares,1.0679441191798904
38121,freddan80,0.3255338443850444
38121,gbaned,0.5193341739884816
38121,jenselofsson,0.000944755124525749
38121,rthadur,0.3190304920073333
38118,gbaned,1.0718368286300684
38118,tfeher,1.0695920131134329
38118,bixia1,1.0680607750113291
38112,Flamefire,0.3344067944621484
38112,frankchn,0.33412011351732424
38111,googlebot,0.5309352592808303
38111,kgugala,0.11433100975181641
38111,gbaned,0.7951623717395868
38111,mgielda,0.32750051321341156
38111,petewarden,0.7790741126893833
38111,kamilrakoczy,0.3262545158509317
38111,rthadur,0.7746027902558237
38109,nicolasvasilache,1.068248301597556
38109,gbaned,1.056382405762978
38109,dfki-ehna,1.0501660665999784
38083,mihaimaruseac,1.069295417270761
38083,okdzhimiev,0.8245388363629917
38083,saudet,1.1178513117398272
38083,Craigacp,0.8705537553472416
38083,gbaned,0.23201121108807943
38083,karllessard,1.2424356402394112
38083,tensorflowbutler,1.2415109437963736
38076,mihaimaruseac,0.7961692957387612
38076,maxkaustav,1.0725028856427092
38048,Byambaa0325,1.073281445259933
38020,gbaned,1.0451861022515068
38016,ShengYang1,1.0554759975650776
38016,gbaned,1.0451872683481984
38010,rohanreddych,0.5365090869424016
38010,mihaimaruseac,0.3341224145670154
38010,gbaned,0.8001001184701699
37965,zhuzilin,0.5366108139539394
37965,reedwm,1.0739389355350952
37955,mihaimaruseac,0.8043054251417843
37955,ngc92,0.804213224726602
37955,gbaned,1.071832405041174
37954,nhasabni,1.071645639305133
37947,ghosalsattam,1.077338447685666
37947,tanzhenyu,1.077187077444399
37947,mihaimaruseac,1.0767129011575818
37947,gbaned,1.0734464270786837
37940,gbaned,0.5316266171150767
37940,tensorflowbutler,1.0464792488274306
37929,rthadur,1.0556446549143776
37929,karimnosseir,1.053224274459571
37927,xinan-jiang,1.073213423024563
37927,sherhut,1.0727529630561414
37905,mihaimaruseac,0.5383482048644999
37905,ManishAradwad,0.5378441559286535
37905,gbaned,1.0734482186501764
37903,rmlarsen,1.0674008716240748
37903,mpjlu,0.7893814065665136
37903,gbaned,1.055114363252467
37873,googlebot,1.0791607035406061
37873,vcarpani,1.0791334520054658
37873,Squadrick,0.32875876469538784
37873,alextp,1.0767256268810612
37873,gbaned,1.0585098773130164
37873,tensorflowbutler,1.05883953624448
37873,samikama,1.0421692310250528
37873,spidyDev,1.0414618799209427
37856,mihaimaruseac,0.5389825177042566
37856,Angus-Luo,0.8085024630999272
37853,ashutosh1919,0.8059099934291178
37837,googlebot,1.0800410203177346
37837,itamarst,0.3362530652505464
37837,gbaned,1.0763838303763218
37837,mihaimaruseac,0.5369309801034062
37831,googlebot,1.0689765699447111
37831,idog-ceva,0.8028083630716121
37831,gbaned,0.19480933397666964
37831,yair-ehrenwald,1.0332915955750037
37831,tensorflowbutler,1.0481833334798933
37820,alextp,1.0801149186771721
37820,djdongjin,1.0801139585440978
37813,zhuzilin,1.0770018040830749
37813,mdanatg,1.0734508378551852
37798,rushabh-v,1.0784227116948955
37798,gbaned,1.0767889549740635
37790,djdongjin,1.0805477818924576
37790,jaingaurav,1.0804462939352995
37790,gbaned,1.0591590907142334
37789,musikisomorphie,0.020047428349868227
37789,penpornk,1.042854078666914
37789,gbaned,1.0259670540146446
37789,martinwicke,1.0207040022600675
37789,sofienbouaziz,1.0061491531814513
37789,alextp,1.001467027663554
37789,taiya,1.0067485855347988
37785,googlebot,1.0817494539544803
37785,khaled-besrour,1.0817488799462094
37785,gbaned,1.0330114235818404
37781,mihaimaruseac,1.0817832424718432
37781,Oceania2018,0.810821008535767
37781,jaingaurav,1.0807006413004308
37771,googlebot,1.0821618029118398
37771,gbaned,1.0804990501649132
37722,gbaned,0.5322937302870138
